*************************Generated by extractMotion.sh**********************
*      Thu May  8 17:05:42 MDT 2025 - Case: heave/mesh_3x
* Note: Data was extracted from log.overInterDyMFoam using extractMotion.sh
*       Can be visualized with plotMotion.py                            
10.74 17.0729 0 -0.239886 1 0 0 0 1 0 0 0 1  0 0 0.0356016 0 0 0
10.75 17.0729 0 -0.239541 1 0 0 0 1 0 0 0 1  0 0 0.0341795 0 0 0
10.76 17.0729 0 -0.239179 1 0 0 0 1 0 0 0 1  0 0 0.0364129 0 0 0
10.77 17.0729 0 -0.238846 1 0 0 0 1 0 0 0 1  0 0 0.0332971 0 0 0
10.78 17.0729 0 -0.238496 1 0 0 0 1 0 0 0 1  0 0 0.0347494 0 0 0
10.79 17.0729 0 -0.238161 1 0 0 0 1 0 0 0 1  0 0 0.0334805 0 0 0
10.8 17.0729 0 -0.237827 1 0 0 0 1 0 0 0 1  0 0 0.0330624 0 0 0
10.81 17.0729 0 -0.237508 1 0 0 0 1 0 0 0 1  0 0 0.031476 0 0 0
10.82 17.0729 0 -0.237181 1 0 0 0 1 0 0 0 1  0 0 0.0323969 0 0 0
10.83 17.0729 0 -0.236875 1 0 0 0 1 0 0 0 1  0 0 0.0303956 0 0 0
10.84 17.0729 0 -0.236563 1 0 0 0 1 0 0 0 1  0 0 0.0307553 0 0 0
10.85 17.0729 0 -0.236262 1 0 0 0 1 0 0 0 1  0 0 0.0299437 0 0 0
10.86 17.0729 0 -0.235969 1 0 0 0 1 0 0 0 1  0 0 0.0289977 0 0 0
10.87 17.0729 0 -0.235677 1 0 0 0 1 0 0 0 1  0 0 0.0288585 0 0 0
10.88 17.0729 0 -0.235396 1 0 0 0 1 0 0 0 1  0 0 0.0277971 0 0 0
10.89 17.0729 0 -0.235118 1 0 0 0 1 0 0 0 1  0 0 0.027516 0 0 0
10.9 17.0729 0 -0.234848 1 0 0 0 1 0 0 0 1  0 0 0.026723 0 0 0
10.91 17.0729 0 -0.234584 1 0 0 0 1 0 0 0 1  0 0 0.0260755 0 0 0
10.92 17.0729 0 -0.234325 1 0 0 0 1 0 0 0 1  0 0 0.025548 0 0 0
10.93 17.0729 0 -0.234075 1 0 0 0 1 0 0 0 1  0 0 0.0246992 0 0 0
10.94 17.0729 0 -0.23383 1 0 0 0 1 0 0 0 1  0 0 0.0241566 0 0 0
10.95 17.0729 0 -0.233596 1 0 0 0 1 0 0 0 1  0 0 0.0230317 0 0 0
10.96 17.0729 0 -0.233363 1 0 0 0 1 0 0 0 1  0 0 0.0229088 0 0 0
10.97 17.0729 0 -0.233146 1 0 0 0 1 0 0 0 1  0 0 0.0213508 0 0 0
10.98 17.0729 0 -0.232929 1 0 0 0 1 0 0 0 1  0 0 0.0213086 0 0 0
10.99 17.0729 0 -0.232724 1 0 0 0 1 0 0 0 1  0 0 0.0201125 0 0 0
11 17.0729 0 -0.232525 1 0 0 0 1 0 0 0 1  0 0 0.0194632 0 0 0
11.01 17.0729 0 -0.232333 1 0 0 0 1 0 0 0 1  0 0 0.0188527 0 0 0
11.02 17.0729 0 -0.232151 1 0 0 0 1 0 0 0 1  0 0 0.0177892 0 0 0
11.03 17.0729 0 -0.231974 1 0 0 0 1 0 0 0 1  0 0 0.017373 0 0 0
11.04 17.0729 0 -0.231807 1 0 0 0 1 0 0 0 1  0 0 0.0163199 0 0 0
11.05 17.0729 0 -0.231646 1 0 0 0 1 0 0 0 1  0 0 0.0156692 0 0 0
11.06 17.0729 0 -0.231493 1 0 0 0 1 0 0 0 1  0 0 0.0148902 0 0 0
11.07 17.0729 0 -0.23135 1 0 0 0 1 0 0 0 1  0 0 0.0139699 0 0 0
11.08 17.0729 0 -0.231212 1 0 0 0 1 0 0 0 1  0 0 0.0133111 0 0 0
11.09 17.0729 0 -0.231085 1 0 0 0 1 0 0 0 1  0 0 0.0123535 0 0 0
11.1 17.0729 0 -0.230965 1 0 0 0 1 0 0 0 1  0 0 0.0116038 0 0 0
11.11 17.0729 0 -0.230853 1 0 0 0 1 0 0 0 1  0 0 0.0107455 0 0 0
11.12 17.0729 0 -0.23075 1 0 0 0 1 0 0 0 1  0 0 0.00987101 0 0 0
11.13 17.0729 0 -0.230655 1 0 0 0 1 0 0 0 1  0 0 0.00907206 0 0 0
11.14 17.0729 0 -0.230569 1 0 0 0 1 0 0 0 1  0 0 0.00816499 0 0 0
11.15 17.0729 0 -0.230491 1 0 0 0 1 0 0 0 1  0 0 0.00733732 0 0 0
11.16 17.0729 0 -0.230422 1 0 0 0 1 0 0 0 1  0 0 0.00647504 0 0 0
11.17 17.0729 0 -0.230362 1 0 0 0 1 0 0 0 1  0 0 0.00558928 0 0 0
11.18 17.0729 0 -0.23031 1 0 0 0 1 0 0 0 1  0 0 0.00475037 0 0 0
11.19 17.0729 0 -0.230268 1 0 0 0 1 0 0 0 1  0 0 0.00385528 0 0 0
11.2 17.0729 0 -0.230233 1 0 0 0 1 0 0 0 1  0 0 0.00303688 0 0 0
11.21 17.0729 0 -0.230207 1 0 0 0 1 0 0 0 1  0 0 0.00215923 0 0 0
11.22 17.0729 0 -0.23019 1 0 0 0 1 0 0 0 1  0 0 0.00131438 0 0 0
11.23 17.0729 0 -0.230181 1 0 0 0 1 0 0 0 1  0 0 0.000469385 0 0 0
11.24 17.0729 0 -0.23018 1 0 0 0 1 0 0 0 1  0 0 -0.00039273 0 0 0
11.25 17.0729 0 -0.230188 1 0 0 0 1 0 0 0 1  0 0 -0.00121648 0 0 0
11.26 17.0729 0 -0.230204 1 0 0 0 1 0 0 0 1  0 0 -0.00205363 0 0 0
11.27 17.0729 0 -0.230229 1 0 0 0 1 0 0 0 1  0 0 -0.00286907 0 0 0
11.28 17.0729 0 -0.230262 1 0 0 0 1 0 0 0 1  0 0 -0.00368068 0 0 0
11.29 17.0729 0 -0.230303 1 0 0 0 1 0 0 0 1  0 0 -0.00449102 0 0 0
11.3 17.0729 0 -0.230351 1 0 0 0 1 0 0 0 1  0 0 -0.00528569 0 0 0
11.31 17.0729 0 -0.230408 1 0 0 0 1 0 0 0 1  0 0 -0.00607765 0 0 0
11.32 17.0729 0 -0.230473 1 0 0 0 1 0 0 0 1  0 0 -0.0068665 0 0 0
11.33 17.0729 0 -0.230545 1 0 0 0 1 0 0 0 1  0 0 -0.00764183 0 0 0
11.34 17.0729 0 -0.230626 1 0 0 0 1 0 0 0 1  0 0 -0.00841709 0 0 0
11.35 17.0729 0 -0.230713 1 0 0 0 1 0 0 0 1  0 0 -0.00916868 0 0 0
11.36 17.0729 0 -0.230809 1 0 0 0 1 0 0 0 1  0 0 -0.00994714 0 0 0
11.37 17.0729 0 -0.230912 1 0 0 0 1 0 0 0 1  0 0 -0.0106886 0 0 0
11.38 17.0729 0 -0.231023 1 0 0 0 1 0 0 0 1  0 0 -0.0114317 0 0 0
11.39 17.0729 0 -0.231141 1 0 0 0 1 0 0 0 1  0 0 -0.0121934 0 0 0
11.4 17.0729 0 -0.231266 1 0 0 0 1 0 0 0 1  0 0 -0.0129039 0 0 0
11.41 17.0729 0 -0.231399 1 0 0 0 1 0 0 0 1  0 0 -0.0136533 0 0 0
11.42 17.0729 0 -0.231539 1 0 0 0 1 0 0 0 1  0 0 -0.0143745 0 0 0
11.43 17.0729 0 -0.231686 1 0 0 0 1 0 0 0 1  0 0 -0.0150633 0 0 0
11.44 17.0729 0 -0.231841 1 0 0 0 1 0 0 0 1  0 0 -0.0158064 0 0 0
11.45 17.0729 0 -0.232002 1 0 0 0 1 0 0 0 1  0 0 -0.0164588 0 0 0
11.46 17.0729 0 -0.23217 1 0 0 0 1 0 0 0 1  0 0 -0.0172117 0 0 0
11.47 17.0729 0 -0.232346 1 0 0 0 1 0 0 0 1  0 0 -0.0178855 0 0 0
11.48 17.0729 0 -0.232528 1 0 0 0 1 0 0 0 1  0 0 -0.0186117 0 0 0
11.49 17.0729 0 -0.232717 1 0 0 0 1 0 0 0 1  0 0 -0.0192401 0 0 0
11.5 17.0729 0 -0.232914 1 0 0 0 1 0 0 0 1  0 0 -0.0199668 0 0 0
11.51 17.0729 0 -0.233116 1 0 0 0 1 0 0 0 1  0 0 -0.0206179 0 0 0
11.52 17.0729 0 -0.233326 1 0 0 0 1 0 0 0 1  0 0 -0.0212667 0 0 0
11.53 17.0729 0 -0.233542 1 0 0 0 1 0 0 0 1  0 0 -0.0219463 0 0 0
11.54 17.0729 0 -0.233763 1 0 0 0 1 0 0 0 1  0 0 -0.0224637 0 0 0
11.55 17.0729 0 -0.23399 1 0 0 0 1 0 0 0 1  0 0 -0.0228826 0 0 0
11.56 17.0729 0 -0.234224 1 0 0 0 1 0 0 0 1  0 0 -0.0237881 0 0 0
11.57 17.0729 0 -0.234463 1 0 0 0 1 0 0 0 1  0 0 -0.0241653 0 0 0
11.58 17.0729 0 -0.234709 1 0 0 0 1 0 0 0 1  0 0 -0.0248621 0 0 0
11.59 17.0729 0 -0.234961 1 0 0 0 1 0 0 0 1  0 0 -0.0254944 0 0 0
11.6 17.0729 0 -0.235217 1 0 0 0 1 0 0 0 1  0 0 -0.0259633 0 0 0
11.61 17.0729 0 -0.235481 1 0 0 0 1 0 0 0 1  0 0 -0.0266882 0 0 0
11.62 17.0729 0 -0.23575 1 0 0 0 1 0 0 0 1  0 0 -0.0271886 0 0 0
11.63 17.0729 0 -0.236025 1 0 0 0 1 0 0 0 1  0 0 -0.0278092 0 0 0
11.64 17.0729 0 -0.236306 1 0 0 0 1 0 0 0 1  0 0 -0.028388 0 0 0
11.65 17.0729 0 -0.236591 1 0 0 0 1 0 0 0 1  0 0 -0.0287453 0 0 0
11.66 17.0729 0 -0.236883 1 0 0 0 1 0 0 0 1  0 0 -0.0294229 0 0 0
11.67 17.0729 0 -0.237178 1 0 0 0 1 0 0 0 1  0 0 -0.0297929 0 0 0
11.68 17.0729 0 -0.237481 1 0 0 0 1 0 0 0 1  0 0 -0.0305936 0 0 0
11.69 17.0729 0 -0.237786 1 0 0 0 1 0 0 0 1  0 0 -0.0307914 0 0 0
11.7 17.0729 0 -0.238099 1 0 0 0 1 0 0 0 1  0 0 -0.0315453 0 0 0
11.71 17.0729 0 -0.23841 1 0 0 0 1 0 0 0 1  0 0 -0.0312953 0 0 0
11.72 17.0729 0 -0.238735 1 0 0 0 1 0 0 0 1  0 0 -0.0326954 0 0 0
11.73 17.0729 0 -0.239056 1 0 0 0 1 0 0 0 1  0 0 -0.0324171 0 0 0
11.74 17.0729 0 -0.239387 1 0 0 0 1 0 0 0 1  0 0 -0.0332724 0 0 0
11.75 17.0729 0 -0.239722 1 0 0 0 1 0 0 0 1  0 0 -0.0337341 0 0 0
11.76 17.0729 0 -0.240075 1 0 0 0 1 0 0 0 1  0 0 -0.0358648 0 0 0
11.77 17.0729 0 -0.240421 1 0 0 0 1 0 0 0 1  0 0 -0.0350066 0 0 0
11.78 17.0729 0 -0.240786 1 0 0 0 1 0 0 0 1  0 0 -0.036796 0 0 0
11.79 17.0729 0 -0.241145 1 0 0 0 1 0 0 0 1  0 0 -0.0361118 0 0 0
11.8 17.0729 0 -0.241519 1 0 0 0 1 0 0 0 1  0 0 -0.0376254 0 0 0
11.81 17.0729 0 -0.241881 1 0 0 0 1 0 0 0 1  0 0 -0.0363545 0 0 0
11.82 17.0729 0 -0.242261 1 0 0 0 1 0 0 0 1  0 0 -0.0381714 0 0 0
11.83 17.0729 0 -0.242639 1 0 0 0 1 0 0 0 1  0 0 -0.0380295 0 0 0
11.84 17.0729 0 -0.24302 1 0 0 0 1 0 0 0 1  0 0 -0.0382639 0 0 0
11.85 17.0729 0 -0.243415 1 0 0 0 1 0 0 0 1  0 0 -0.0398338 0 0 0
11.86 17.0729 0 -0.243802 1 0 0 0 1 0 0 0 1  0 0 -0.0389615 0 0 0
11.87 17.0729 0 -0.244205 1 0 0 0 1 0 0 0 1  0 0 -0.0404823 0 0 0
11.88 17.0729 0 -0.244606 1 0 0 0 1 0 0 0 1  0 0 -0.0404121 0 0 0
11.89 17.0729 0 -0.245012 1 0 0 0 1 0 0 0 1  0 0 -0.0406988 0 0 0
11.9 17.0729 0 -0.245425 1 0 0 0 1 0 0 0 1  0 0 -0.0415579 0 0 0
11.91 17.0729 0 -0.245836 1 0 0 0 1 0 0 0 1  0 0 -0.0412815 0 0 0
11.92 17.0729 0 -0.246257 1 0 0 0 1 0 0 0 1  0 0 -0.0421801 0 0 0
11.93 17.0729 0 -0.246676 1 0 0 0 1 0 0 0 1  0 0 -0.0421944 0 0 0
11.94 17.0729 0 -0.247101 1 0 0 0 1 0 0 0 1  0 0 -0.0425468 0 0 0
11.95 17.0729 0 -0.247529 1 0 0 0 1 0 0 0 1  0 0 -0.0430503 0 0 0
11.96 17.0729 0 -0.247958 1 0 0 0 1 0 0 0 1  0 0 -0.0430274 0 0 0
11.97 17.0729 0 -0.248392 1 0 0 0 1 0 0 0 1  0 0 -0.0435811 0 0 0
11.98 17.0729 0 -0.248828 1 0 0 0 1 0 0 0 1  0 0 -0.0436619 0 0 0
11.99 17.0729 0 -0.249266 1 0 0 0 1 0 0 0 1  0 0 -0.0439425 0 0 0
12 17.0729 0 -0.249707 1 0 0 0 1 0 0 0 1  0 0 -0.0442421 0 0 0
12.01 17.0729 0 -0.250149 1 0 0 0 1 0 0 0 1  0 0 -0.0442821 0 0 0
12.02 17.0729 0 -0.250595 1 0 0 0 1 0 0 0 1  0 0 -0.0446887 0 0 0
12.03 17.0729 0 -0.251041 1 0 0 0 1 0 0 0 1  0 0 -0.0447107 0 0 0
12.04 17.0729 0 -0.251489 1 0 0 0 1 0 0 0 1  0 0 -0.0449562 0 0 0
12.05 17.0729 0 -0.25194 1 0 0 0 1 0 0 0 1  0 0 -0.0451187 0 0 0
12.06 17.0729 0 -0.252391 1 0 0 0 1 0 0 0 1  0 0 -0.0451661 0 0 0
12.07 17.0729 0 -0.252844 1 0 0 0 1 0 0 0 1  0 0 -0.0453982 0 0 0
12.08 17.0729 0 -0.253297 1 0 0 0 1 0 0 0 1  0 0 -0.0453929 0 0 0
12.09 17.0729 0 -0.253752 1 0 0 0 1 0 0 0 1  0 0 -0.0454909 0 0 0
12.1 17.0729 0 -0.254208 1 0 0 0 1 0 0 0 1  0 0 -0.0456184 0 0 0
12.11 17.0729 0 -0.254663 1 0 0 0 1 0 0 0 1  0 0 -0.045538 0 0 0
12.12 17.0729 0 -0.255119 1 0 0 0 1 0 0 0 1  0 0 -0.0456865 0 0 0
12.13 17.0729 0 -0.255575 1 0 0 0 1 0 0 0 1  0 0 -0.0455941 0 0 0
12.14 17.0729 0 -0.256032 1 0 0 0 1 0 0 0 1  0 0 -0.0456352 0 0 0
12.15 17.0729 0 -0.256488 1 0 0 0 1 0 0 0 1  0 0 -0.0456254 0 0 0
12.16 17.0729 0 -0.256944 1 0 0 0 1 0 0 0 1  0 0 -0.0455571 0 0 0
12.17 17.0729 0 -0.257399 1 0 0 0 1 0 0 0 1  0 0 -0.0455226 0 0 0
12.18 17.0729 0 -0.257855 1 0 0 0 1 0 0 0 1  0 0 -0.0455128 0 0 0
12.19 17.0729 0 -0.258309 1 0 0 0 1 0 0 0 1  0 0 -0.0453642 0 0 0
12.2 17.0729 0 -0.258763 1 0 0 0 1 0 0 0 1  0 0 -0.045328 0 0 0
12.21 17.0729 0 -0.259211 1 0 0 0 1 0 0 0 1  0 0 -0.0446949 0 0 0
12.22 17.0729 0 -0.259664 1 0 0 0 1 0 0 0 1  0 0 -0.0451808 0 0 0
12.23 17.0729 0 -0.26011 1 0 0 0 1 0 0 0 1  0 0 -0.044629 0 0 0
12.24 17.0729 0 -0.260559 1 0 0 0 1 0 0 0 1  0 0 -0.0447358 0 0 0
12.25 17.0729 0 -0.261005 1 0 0 0 1 0 0 0 1  0 0 -0.0445993 0 0 0
12.26 17.0729 0 -0.26145 1 0 0 0 1 0 0 0 1  0 0 -0.0444179 0 0 0
12.27 17.0729 0 -0.261894 1 0 0 0 1 0 0 0 1  0 0 -0.0442846 0 0 0
12.28 17.0729 0 -0.262336 1 0 0 0 1 0 0 0 1  0 0 -0.0440982 0 0 0
12.29 17.0729 0 -0.262779 1 0 0 0 1 0 0 0 1  0 0 -0.0442788 0 0 0
12.3 17.0729 0 -0.263218 1 0 0 0 1 0 0 0 1  0 0 -0.0437975 0 0 0
12.31 17.0729 0 -0.263655 1 0 0 0 1 0 0 0 1  0 0 -0.0434579 0 0 0
12.32 17.0729 0 -0.264096 1 0 0 0 1 0 0 0 1  0 0 -0.0441275 0 0 0
12.33 17.0729 0 -0.264528 1 0 0 0 1 0 0 0 1  0 0 -0.04311 0 0 0
12.34 17.0729 0 -0.264967 1 0 0 0 1 0 0 0 1  0 0 -0.0437276 0 0 0
12.35 17.0729 0 -0.265405 1 0 0 0 1 0 0 0 1  0 0 -0.0439704 0 0 0
12.36 17.0729 0 -0.265837 1 0 0 0 1 0 0 0 1  0 0 -0.0431077 0 0 0
12.37 17.0729 0 -0.266269 1 0 0 0 1 0 0 0 1  0 0 -0.0430381 0 0 0
12.38 17.0729 0 -0.266699 1 0 0 0 1 0 0 0 1  0 0 -0.0428942 0 0 0
12.39 17.0729 0 -0.267125 1 0 0 0 1 0 0 0 1  0 0 -0.042406 0 0 0
12.4 17.0729 0 -0.267548 1 0 0 0 1 0 0 0 1  0 0 -0.0421202 0 0 0
12.41 17.0729 0 -0.267973 1 0 0 0 1 0 0 0 1  0 0 -0.0423831 0 0 0
12.42 17.0729 0 -0.268406 1 0 0 0 1 0 0 0 1  0 0 -0.0434622 0 0 0
12.43 17.0729 0 -0.268822 1 0 0 0 1 0 0 0 1  0 0 -0.0415661 0 0 0
12.44 17.0729 0 -0.269255 1 0 0 0 1 0 0 0 1  0 0 -0.0432353 0 0 0
12.45 17.0729 0 -0.269673 1 0 0 0 1 0 0 0 1  0 0 -0.0419071 0 0 0
12.46 17.0729 0 -0.270091 1 0 0 0 1 0 0 0 1  0 0 -0.0414304 0 0 0
12.47 17.0729 0 -0.270515 1 0 0 0 1 0 0 0 1  0 0 -0.042387 0 0 0
12.48 17.0729 0 -0.270923 1 0 0 0 1 0 0 0 1  0 0 -0.0406577 0 0 0
12.49 17.0729 0 -0.271341 1 0 0 0 1 0 0 0 1  0 0 -0.0417138 0 0 0
12.5 17.0729 0 -0.271751 1 0 0 0 1 0 0 0 1  0 0 -0.0409393 0 0 0
12.51 17.0729 0 -0.272158 1 0 0 0 1 0 0 0 1  0 0 -0.040547 0 0 0
12.52 17.0729 0 -0.272568 1 0 0 0 1 0 0 0 1  0 0 -0.040897 0 0 0
12.53 17.0729 0 -0.272968 1 0 0 0 1 0 0 0 1  0 0 -0.0398808 0 0 0
12.54 17.0729 0 -0.273372 1 0 0 0 1 0 0 0 1  0 0 -0.040186 0 0 0
12.55 17.0729 0 -0.273768 1 0 0 0 1 0 0 0 1  0 0 -0.0395737 0 0 0
12.56 17.0729 0 -0.274163 1 0 0 0 1 0 0 0 1  0 0 -0.0392526 0 0 0
12.57 17.0729 0 -0.274556 1 0 0 0 1 0 0 0 1  0 0 -0.0391633 0 0 0
12.58 17.0729 0 -0.274942 1 0 0 0 1 0 0 0 1  0 0 -0.0383872 0 0 0
12.59 17.0729 0 -0.275328 1 0 0 0 1 0 0 0 1  0 0 -0.038459 0 0 0
12.6 17.0729 0 -0.275708 1 0 0 0 1 0 0 0 1  0 0 -0.0377897 0 0 0
12.61 17.0729 0 -0.276085 1 0 0 0 1 0 0 0 1  0 0 -0.0375146 0 0 0
12.62 17.0729 0 -0.276458 1 0 0 0 1 0 0 0 1  0 0 -0.0371787 0 0 0
12.63 17.0729 0 -0.276826 1 0 0 0 1 0 0 0 1  0 0 -0.0366129 0 0 0
12.64 17.0729 0 -0.277192 1 0 0 0 1 0 0 0 1  0 0 -0.0363738 0 0 0
12.65 17.0729 0 -0.277552 1 0 0 0 1 0 0 0 1  0 0 -0.035793 0 0 0
12.66 17.0729 0 -0.277909 1 0 0 0 1 0 0 0 1  0 0 -0.0354536 0 0 0
12.67 17.0729 0 -0.278261 1 0 0 0 1 0 0 0 1  0 0 -0.0349808 0 0 0
12.68 17.0729 0 -0.278608 1 0 0 0 1 0 0 0 1  0 0 -0.0344619 0 0 0
12.69 17.0729 0 -0.278951 1 0 0 0 1 0 0 0 1  0 0 -0.034117 0 0 0
12.7 17.0729 0 -0.279289 1 0 0 0 1 0 0 0 1  0 0 -0.0335317 0 0 0
12.71 17.0729 0 -0.279623 1 0 0 0 1 0 0 0 1  0 0 -0.0331268 0 0 0
12.72 17.0729 0 -0.279951 1 0 0 0 1 0 0 0 1  0 0 -0.0326257 0 0 0
12.73 17.0729 0 -0.280275 1 0 0 0 1 0 0 0 1  0 0 -0.0321089 0 0 0
12.74 17.0729 0 -0.280594 1 0 0 0 1 0 0 0 1  0 0 -0.0316334 0 0 0
12.75 17.0729 0 -0.280907 1 0 0 0 1 0 0 0 1  0 0 -0.0311251 0 0 0
12.76 17.0729 0 -0.281216 1 0 0 0 1 0 0 0 1  0 0 -0.0306146 0 0 0
12.77 17.0729 0 -0.28152 1 0 0 0 1 0 0 0 1  0 0 -0.0301178 0 0 0
12.78 17.0729 0 -0.281818 1 0 0 0 1 0 0 0 1  0 0 -0.0295869 0 0 0
12.79 17.0729 0 -0.282111 1 0 0 0 1 0 0 0 1  0 0 -0.0290622 0 0 0
12.8 17.0729 0 -0.282399 1 0 0 0 1 0 0 0 1  0 0 -0.0285361 0 0 0
12.81 17.0729 0 -0.282682 1 0 0 0 1 0 0 0 1  0 0 -0.0280203 0 0 0
12.82 17.0729 0 -0.282959 1 0 0 0 1 0 0 0 1  0 0 -0.0274475 0 0 0
12.83 17.0729 0 -0.283232 1 0 0 0 1 0 0 0 1  0 0 -0.0269563 0 0 0
12.84 17.0729 0 -0.283498 1 0 0 0 1 0 0 0 1  0 0 -0.0263573 0 0 0
12.85 17.0729 0 -0.283759 1 0 0 0 1 0 0 0 1  0 0 -0.0258128 0 0 0
12.86 17.0729 0 -0.284013 1 0 0 0 1 0 0 0 1  0 0 -0.0251758 0 0 0
12.87 17.0729 0 -0.284264 1 0 0 0 1 0 0 0 1  0 0 -0.0248229 0 0 0
12.88 17.0729 0 -0.284508 1 0 0 0 1 0 0 0 1  0 0 -0.0240951 0 0 0
12.89 17.0729 0 -0.284747 1 0 0 0 1 0 0 0 1  -0 -0 -0.0236662 0 0 0
12.9 17.0729 0 -0.284981 1 0 0 0 1 0 0 0 1  -0 -0 -0.0231079 0 0 0
12.91 17.0729 0 -0.285209 1 0 0 0 1 0 0 0 1  -0 -0 -0.0225101 0 0 0
12.92 17.0729 0 -0.285432 1 0 0 0 1 0 0 0 1  0 0 -0.0220557 0 0 0
12.93 17.0729 0 -0.285649 1 0 0 0 1 0 0 0 1  -0 -0 -0.0214093 0 0 0
12.94 17.0729 0 -0.28586 1 0 0 0 1 0 0 0 1  0 0 -0.0208176 0 0 0
12.95 17.0729 0 -0.286067 1 0 0 0 1 0 0 0 1  -0 -0 -0.0203825 0 0 0
12.96 17.0729 0 -0.286266 1 0 0 0 1 0 0 0 1  0 0 -0.0196765 0 0 0
12.97 17.0729 0 -0.286461 1 0 0 0 1 0 0 0 1  0 0 -0.0192208 0 0 0
12.98 17.0729 0 -0.28665 1 0 0 0 1 0 0 0 1  0 0 -0.0186336 0 0 0
12.99 17.0729 0 -0.286834 1 0 0 0 1 0 0 0 1  0 0 -0.0180464 0 0 0
13 17.0729 0 -0.287012 1 0 0 0 1 0 0 0 1  0 0 -0.0175626 0 0 0
13.01 17.0729 0 -0.287184 1 0 0 0 1 0 0 0 1  0 0 -0.0169365 0 0 0
13.02 17.0729 0 -0.287352 1 0 0 0 1 0 0 0 1  0 0 -0.0164634 0 0 0
13.03 17.0729 0 -0.287513 1 0 0 0 1 0 0 0 1  0 0 -0.0158596 0 0 0
13.04 17.0729 0 -0.287669 1 0 0 0 1 0 0 0 1  0 0 -0.0153405 0 0 0
13.05 17.0729 0 -0.28782 1 0 0 0 1 0 0 0 1  0 0 -0.0148021 0 0 0
13.06 17.0729 0 -0.287965 1 0 0 0 1 0 0 0 1  0 0 -0.0142361 0 0 0
13.07 17.0729 0 -0.288104 1 0 0 0 1 0 0 0 1  -0 -0 -0.0136672 0 0 0
13.08 17.0729 0 -0.288239 1 0 0 0 1 0 0 0 1  -0 -0 -0.0132028 0 0 0
13.09 17.0729 0 -0.288368 1 0 0 0 1 0 0 0 1  -0 -0 -0.0125949 0 0 0
13.1 17.0729 0 -0.288492 1 0 0 0 1 0 0 0 1  -0 -0 -0.0121243 0 0 0
13.11 17.0729 0 -0.28861 1 0 0 0 1 0 0 0 1  -0 -0 -0.0115812 0 0 0
13.12 17.0729 0 -0.288723 1 0 0 0 1 0 0 0 1  -0 -0 -0.0110533 0 0 0
13.13 17.0729 0 -0.288832 1 0 0 0 1 0 0 0 1  -0 -0 -0.0105712 0 0 0
13.14 17.0729 0 -0.288934 1 0 0 0 1 0 0 0 1  -0 -0 -0.0100298 0 0 0
13.15 17.0729 0 -0.289032 1 0 0 0 1 0 0 0 1  -0 -0 -0.00954687 0 0 0
13.16 17.0729 0 -0.289125 1 0 0 0 1 0 0 0 1  -0 -0 -0.00904182 0 0 0
13.17 17.0729 0 -0.289213 1 0 0 0 1 0 0 0 1  -0 -0 -0.00854871 0 0 0
13.18 17.0729 0 -0.289296 1 0 0 0 1 0 0 0 1  -0 -0 -0.00806733 0 0 0
13.19 17.0729 0 -0.289375 1 0 0 0 1 0 0 0 1  -0 -0 -0.0075792 0 0 0
13.2 17.0729 0 -0.289448 1 0 0 0 1 0 0 0 1  -0 -0 -0.00710596 0 0 0
13.21 17.0729 0 -0.289517 1 0 0 0 1 0 0 0 1  -0 -0 -0.00663089 0 0 0
13.22 17.0729 0 -0.289581 1 0 0 0 1 0 0 0 1  -0 -0 -0.00616115 0 0 0
13.23 17.0729 0 -0.28964 1 0 0 0 1 0 0 0 1  -0 -0 -0.00569392 0 0 0
13.24 17.0729 0 -0.289695 1 0 0 0 1 0 0 0 1  -0 -0 -0.00523503 0 0 0
13.25 17.0729 0 -0.289745 1 0 0 0 1 0 0 0 1  -0 -0 -0.00477562 0 0 0
13.26 17.0729 0 -0.28979 1 0 0 0 1 0 0 0 1  -0 -0 -0.00430971 0 0 0
13.27 17.0729 0 -0.289831 1 0 0 0 1 0 0 0 1  -0 -0 -0.0038736 0 0 0
13.28 17.0729 0 -0.289868 1 0 0 0 1 0 0 0 1  -0 -0 -0.00341061 0 0 0
13.29 17.0729 0 -0.289899 1 0 0 0 1 0 0 0 1  -0 -0 -0.00297481 0 0 0
13.3 17.0729 0 -0.289927 1 0 0 0 1 0 0 0 1  -0 -0 -0.00253228 0 0 0
13.31 17.0729 0 -0.28995 1 0 0 0 1 0 0 0 1  -0 -0 -0.00208815 0 0 0
13.32 17.0729 0 -0.289969 1 0 0 0 1 0 0 0 1  -0 -0 -0.00165883 0 0 0
13.33 17.0729 0 -0.289983 1 0 0 0 1 0 0 0 1  -0 -0 -0.00122216 0 0 0
13.34 17.0729 0 -0.289993 1 0 0 0 1 0 0 0 1  -0 -0 -0.000792111 0 0 0
13.35 17.0729 0 -0.289999 1 0 0 0 1 0 0 0 1  -0 -0 -0.000362159 0 0 0
13.36 17.0729 0 -0.29 1 0 0 0 1 0 0 0 1  0 0 7.48906e-05 0 0 0
13.37 17.0729 0 -0.289997 1 0 0 0 1 0 0 0 1  0 0 0.000504667 0 0 0
13.38 17.0729 0 -0.28999 1 0 0 0 1 0 0 0 1  0 0 0.000938774 0 0 0
13.39 17.0729 0 -0.28998 1 0 0 0 1 0 0 0 1  0 0 0.00126643 0 0 0
13.4 17.0729 0 -0.289964 1 0 0 0 1 0 0 0 1  0 0 0.00175967 0 0 0
