*************************Generated by extractQP.sh*************************
*      Wed Jan  8 12:38:23 MST 2025. Case: 
* Note: Outputs can be visualized with plotQP.py
***************************************************************************
Time(s) p0(Pa) p1(Pa) Q(m3/s)
24.45 -2.615344e+02 -8.545725e+00 -5.121664e-02
24.46 -2.990334e+02 -7.508144e+00 -4.962666e-02
24.47 -2.826584e+02 -7.767570e+00 -4.850364e-02
24.48 -2.448392e+02 -8.285740e+00 -4.749280e-02
24.49 -2.232584e+02 -7.482344e+00 -4.593373e-02
24.5 -2.461737e+02 -7.744600e+00 -4.522359e-02
24.51 -2.398434e+02 -8.072978e+00 -4.447676e-02
24.52 -2.157480e+02 -7.670839e+00 -4.249302e-02
24.53 -2.100127e+02 -7.255269e+00 -4.031540e-02
24.54 -2.414972e+02 -6.621038e+00 -3.845167e-02
24.55 -1.819091e+02 -7.283234e+00 -3.687355e-02
24.56 -2.109196e+02 -6.315516e+00 -3.461384e-02
24.57 -1.973824e+02 -6.193390e+00 -3.269666e-02
24.58 -1.758031e+02 -6.147875e+00 -3.118949e-02
24.59 -1.797930e+02 -6.082116e+00 -2.985900e-02
24.6 -1.158408e+02 -6.537818e+00 -2.864095e-02
24.61 -1.551040e+02 -5.973374e+00 -2.668190e-02
24.62 -1.480986e+02 -5.860545e+00 -2.495058e-02
24.63 -1.191560e+02 -6.003945e+00 -2.338547e-02
24.64 -1.409410e+02 -5.407008e+00 -2.122537e-02
24.65 -1.173967e+02 -5.597815e+00 -1.920497e-02
24.66 -8.525977e+01 -5.852981e+00 -1.721435e-02
24.67 -1.069509e+02 -5.080511e+00 -1.460703e-02
24.68 -9.316755e+01 -5.191915e+00 -1.244497e-02
24.69 -4.868702e+01 -5.490584e+00 -1.071927e-02
24.7 -5.687853e+01 -5.231680e+00 -8.734694e-03
24.71 -5.854265e+01 -4.761431e+00 -6.422501e-03
24.72 -4.525697e+01 -4.780042e+00 -4.272879e-03
24.73 -2.817444e+01 -4.885153e+00 -2.171319e-03
24.74 -8.053727e+00 -4.987761e+00 1.514825e-06
24.75 2.671966e+01 -5.026888e+00 2.301742e-03
24.76 2.521551e+01 -4.863867e+00 4.489006e-03
24.77 5.741060e+00 -4.522018e+00 6.337097e-03
24.78 2.960952e+01 -4.349891e+00 8.024572e-03
24.79 3.772010e+01 -4.355950e+00 9.732335e-03
24.8 8.225402e+01 -4.690468e+00 1.121485e-02
24.81 4.378201e+01 -4.199952e+00 1.304486e-02
24.82 5.415104e+01 -4.281912e+00 1.475666e-02
24.83 5.381204e+01 -4.086201e+00 1.662278e-02
24.84 7.538738e+01 -4.141613e+00 1.846926e-02
24.85 9.099558e+01 -4.186378e+00 2.026218e-02
24.86 7.780037e+01 -3.853236e+00 2.224361e-02
24.87 9.068519e+01 -3.815968e+00 2.418766e-02
24.88 1.196726e+02 -3.759781e+00 2.598103e-02
24.89 9.984995e+01 -3.482302e+00 2.773669e-02
24.9 1.485884e+02 -3.900135e+00 2.914183e-02
24.91 1.183521e+02 -3.297487e+00 3.096477e-02
24.92 1.543700e+02 -3.611765e+00 3.264554e-02
24.93 1.753208e+02 -3.763352e+00 3.415387e-02
24.94 1.680109e+02 -3.496626e+00 3.567930e-02
24.95 1.731147e+02 -3.334737e+00 3.723404e-02
24.96 2.217095e+02 -3.792584e+00 3.847195e-02
24.97 1.730553e+02 -3.259618e+00 4.002020e-02
24.98 2.038666e+02 -3.419991e+00 4.170051e-02
24.99 2.117048e+02 -3.314255e+00 4.331815e-02
25 2.326049e+02 -3.473728e+00 4.452807e-02
25.01 2.143368e+02 -2.775591e+00 4.598369e-02
25.02 2.472610e+02 -3.291841e+00 4.732633e-02
25.03 2.575054e+02 -3.126633e+00 4.860382e-02
25.04 2.574044e+02 -3.161710e+00 4.955443e-02
25.05 2.699692e+02 -3.274963e+00 5.031527e-02
25.06 2.486282e+02 -2.578281e+00 5.109878e-02
25.07 2.673263e+02 -2.807644e+00 5.192777e-02
25.08 2.872935e+02 -2.911639e+00 5.284542e-02
25.09 2.697140e+02 -2.522129e+00 5.372396e-02
25.1 2.888329e+02 -2.725696e+00 5.422269e-02
25.11 2.742108e+02 -2.279256e+00 5.485655e-02
25.12 3.155826e+02 -3.059924e+00 5.523596e-02
25.13 2.785502e+02 -2.065683e+00 5.582085e-02
25.14 2.934090e+02 -2.200002e+00 5.617694e-02
25.15 2.767933e+02 -1.542366e+00 5.673032e-02
25.16 3.018271e+02 -2.073834e+00 5.697505e-02
25.17 3.059681e+02 -1.969971e+00 5.739471e-02
25.18 3.327925e+02 -2.471551e+00 5.761747e-02
25.19 2.855362e+02 -1.481278e+00 5.821513e-02
25.2 2.743409e+02 -9.733266e-01 5.860877e-02
25.21 3.459529e+02 -2.832678e+00 5.845919e-02
25.22 2.841184e+02 -1.117196e+00 5.923586e-02
25.23 3.171495e+02 -2.080785e+00 5.935134e-02
25.24 3.186736e+02 -1.994093e+00 5.963205e-02
25.25 3.192425e+02 -2.215730e+00 5.951284e-02
25.26 2.978799e+02 -1.530993e+00 5.948617e-02
25.27 2.921442e+02 -1.247578e+00 5.971537e-02
25.28 3.226066e+02 -1.923278e+00 5.979463e-02
25.29 2.928751e+02 -1.202506e+00 6.003019e-02
25.3 3.582491e+02 -2.821361e+00 5.983503e-02
25.31 3.007074e+02 -1.292478e+00 6.005557e-02
25.32 3.325931e+02 -2.156525e+00 5.986818e-02
25.33 2.933596e+02 -1.221530e+00 5.984920e-02
25.34 3.081554e+02 -1.768150e+00 5.956090e-02
25.35 3.125790e+02 -1.623005e+00 5.958517e-02
25.36 3.213528e+02 -1.925137e+00 5.929316e-02
25.37 2.771022e+02 -9.338438e-01 5.924234e-02
25.38 3.217259e+02 -2.135471e+00 5.867592e-02
25.39 3.118449e+02 -1.827371e+00 5.835890e-02
25.4 2.702777e+02 -8.976512e-01 5.802648e-02
25.41 3.345290e+02 -2.899085e+00 5.692197e-02
25.42 2.683184e+02 -1.518851e+00 5.646173e-02
25.43 3.167218e+02 -2.743368e+00 5.553573e-02
25.44 3.003592e+02 -2.526456e+00 5.478850e-02
25.45 2.505875e+02 -1.358191e+00 5.434249e-02
25.46 2.783409e+02 -2.286583e+00 5.340803e-02
25.47 2.490679e+02 -1.809119e+00 5.263225e-02
25.48 2.798680e+02 -2.745309e+00 5.166443e-02
25.49 2.573184e+02 -2.367653e+00 5.096883e-02
25.5 3.103509e+02 -3.928371e+00 4.966564e-02
25.51 2.731895e+02 -3.329054e+00 4.861433e-02
25.52 2.535385e+02 -3.065863e+00 4.762916e-02
25.53 2.248312e+02 -2.604393e+00 4.687052e-02
25.54 2.304487e+02 -2.898537e+00 4.593626e-02
25.55 2.228973e+02 -2.871238e+00 4.499531e-02
25.56 2.551725e+02 -3.785414e+00 4.394899e-02
25.57 2.064768e+02 -2.942440e+00 4.318520e-02
25.58 2.298233e+02 -3.608217e+00 4.217118e-02
25.59 2.385225e+02 -4.043947e+00 4.104647e-02
25.6 2.200948e+02 -3.780844e+00 4.023271e-02
25.61 1.798077e+02 -3.340638e+00 3.921274e-02
25.62 2.456845e+02 -4.884363e+00 3.789017e-02
25.63 2.126425e+02 -4.168382e+00 3.707586e-02
25.64 1.740565e+02 -3.797557e+00 3.600415e-02
25.65 1.900249e+02 -4.489634e+00 3.443129e-02
25.66 1.568693e+02 -4.107139e+00 3.334672e-02
25.67 2.075529e+02 -4.940466e+00 3.215251e-02
25.68 1.443770e+02 -4.062520e+00 3.149338e-02
25.69 1.803626e+02 -4.759415e+00 3.047339e-02
25.7 1.292663e+02 -4.139513e+00 2.952496e-02
25.71 1.167277e+02 -4.179135e+00 2.828935e-02
25.72 1.142319e+02 -4.348639e+00 2.714376e-02
25.73 1.500030e+02 -5.021373e+00 2.575644e-02
25.74 1.435207e+02 -5.022350e+00 2.468485e-02
25.75 1.469293e+02 -3.939136e+00 2.409035e-02
25.76 1.705299e+02 -6.720209e+00 2.110304e-02
25.77 8.764896e+01 -5.581587e+00 1.932841e-02
25.78 1.015343e+02 -5.102784e+00 1.935001e-02
25.79 7.959522e+01 -4.830669e+00 1.940244e-02
25.8 9.439065e+01 -5.426305e+00 1.836106e-02
25.81 7.986819e+01 -5.399597e+00 1.754014e-02
25.82 6.785385e+01 -4.900948e+00 1.676637e-02
25.83 8.775304e+01 -5.254817e+00 1.561400e-02
25.84 7.943110e+01 -6.103835e+00 1.427607e-02
25.85 7.684206e+01 -5.617760e+00 1.402221e-02
25.86 7.742469e+01 -5.293606e+00 1.358049e-02
25.87 1.802164e+01 -5.378512e+00 1.262135e-02
25.88 1.159932e+01 -5.474400e+00 1.211036e-02
25.89 3.834601e+01 -5.571973e+00 1.183567e-02
25.9 2.280107e+01 -5.636362e+00 1.130247e-02
25.91 6.469054e+01 -6.221640e+00 1.029824e-02
25.92 4.869849e+01 -6.197207e+00 9.580230e-03
25.93 2.317364e+01 -5.775067e+00 8.991374e-03
25.94 3.442590e+01 -6.137562e+00 7.647884e-03
25.95 1.804700e+01 -6.218726e+00 6.506409e-03
25.96 2.709892e+01 -5.846381e+00 5.902738e-03
25.97 -4.077121e+00 -6.194808e+00 4.834878e-03
25.98 6.066534e+00 -6.178400e+00 3.814608e-03
25.99 2.592104e+01 -6.401941e+00 2.905148e-03
26 -1.550863e+01 -6.085208e+00 2.305941e-03
26.01 2.373393e+01 -6.515498e+00 1.293657e-03
26.02 2.278419e+01 -6.839353e+00 4.828826e-04
26.03 -2.101734e+01 -6.353398e+00 4.920312e-04
26.04 5.848586e+00 -6.553636e+00 2.401881e-05
26.05 -2.862270e+01 -6.416916e+00 -2.596110e-04
26.06 7.021962e+00 -6.723981e+00 -7.606584e-04
26.07 -2.183356e+01 -6.565001e+00 -1.133966e-03
26.08 -7.599544e+00 -6.938611e+00 -1.998831e-03
26.09 -2.742680e+01 -6.090116e+00 -2.432146e-03
26.1 -1.971055e+01 -6.876493e+00 -3.892394e-03
26.11 -3.514814e+01 -6.885139e+00 -4.734283e-03
26.12 -1.633093e+01 -6.835404e+00 -5.004868e-03
26.13 -1.132763e+01 -6.885435e+00 -5.406539e-03
26.14 -2.350850e+00 -7.272276e+00 -6.330915e-03
26.15 -7.039150e+01 -6.665468e+00 -6.724867e-03
26.16 -2.067518e+01 -7.180490e+00 -7.610799e-03
26.17 -4.647982e+00 -7.351568e+00 -8.328408e-03
26.18 -6.268692e+01 -6.999189e+00 -8.658174e-03
26.19 -5.982340e+01 -7.215074e+00 -9.378094e-03
26.2 -6.241715e+01 -6.803520e+00 -9.281063e-03
26.21 -3.225709e+01 -7.052102e+00 -9.461609e-03
26.22 -2.552616e+01 -7.907194e+00 -1.077655e-02
26.23 -8.361863e+01 -6.743659e+00 -1.090366e-02
26.24 -5.985969e+01 -7.219122e+00 -1.138306e-02
26.25 -7.439912e+01 -6.845609e+00 -1.147474e-02
26.26 -9.286475e+01 -7.605287e+00 -1.287284e-02
26.27 -1.124946e+02 -6.660372e+00 -1.330734e-02
26.28 -1.220443e+02 -7.618661e+00 -1.389599e-02
26.29 -1.032190e+02 -6.201966e+00 -1.294249e-02
26.3 -5.380340e+01 -8.467257e+00 -1.450032e-02
26.31 -1.233474e+02 -6.608718e+00 -1.461969e-02
26.32 -8.895779e+01 -8.474878e+00 -1.613526e-02
26.33 -8.974652e+01 -6.907054e+00 -1.553470e-02
26.34 -9.202405e+01 -8.191697e+00 -1.650439e-02
26.35 -1.055546e+02 -7.381024e+00 -1.672055e-02
26.36 -1.327414e+02 -7.859677e+00 -1.744896e-02
26.37 -7.613628e+01 -7.873006e+00 -1.785359e-02
26.38 -1.066959e+02 -7.984664e+00 -1.848646e-02
26.39 -7.735332e+01 -8.243101e+00 -1.913334e-02
26.4 -1.207052e+02 -7.888432e+00 -1.942591e-02
26.41 -1.387776e+02 -8.294651e+00 -2.007902e-02
26.42 -1.151837e+02 -8.365850e+00 -2.052330e-02
26.43 -7.341273e+01 -8.660029e+00 -2.121363e-02
26.44 -1.289343e+02 -8.441265e+00 -2.192408e-02
26.45 -1.071240e+02 -8.561822e+00 -2.255979e-02
26.46 -1.230006e+02 -8.591921e+00 -2.324163e-02
26.47 -1.609152e+02 -8.131257e+00 -2.346946e-02
26.48 -1.232882e+02 -8.586647e+00 -2.405683e-02
26.49 -1.663612e+02 -8.024528e+00 -2.438816e-02
26.5 -1.115021e+02 -8.759041e+00 -2.516293e-02
26.51 -1.424376e+02 -8.758728e+00 -2.632424e-02
26.52 -1.503187e+02 -8.448015e+00 -2.668919e-02
26.53 -1.499602e+02 -8.647845e+00 -2.742047e-02
26.54 -1.368805e+02 -8.863911e+00 -2.858161e-02
26.55 -1.793619e+02 -9.299313e+00 -3.039466e-02
26.56 -1.652430e+02 -9.250157e+00 -3.167371e-02
26.57 -1.917043e+02 -8.754275e+00 -3.212105e-02
26.58 -1.571618e+02 -9.284576e+00 -3.298704e-02
26.59 -2.155832e+02 -8.771909e+00 -3.394763e-02
26.6 -1.145710e+02 -1.027677e+01 -3.536953e-02
26.61 -2.187053e+02 -8.982129e+00 -3.619951e-02
26.62 -2.158036e+02 -7.334137e+00 -3.536280e-02
26.63 -2.122746e+02 -9.964078e+00 -3.795171e-02
26.64 -2.027823e+02 -1.002567e+01 -3.990888e-02
26.65 -2.573618e+02 -8.820437e+00 -4.051149e-02
26.66 -2.514599e+02 -9.163775e+00 -4.140421e-02
26.67 -2.130312e+02 -1.061161e+01 -4.330208e-02
26.68 -2.159679e+02 -9.789895e+00 -4.342018e-02
26.69 -2.412805e+02 -9.967276e+00 -4.421493e-02
26.7 -2.741962e+02 -8.968186e+00 -4.447917e-02
26.71 -2.443902e+02 -1.063277e+01 -4.689591e-02
26.72 -2.360838e+02 -1.020819e+01 -4.764426e-02
26.73 -2.607823e+02 -9.822069e+00 -4.820325e-02
26.74 -2.724169e+02 -9.824719e+00 -4.884557e-02
26.75 -2.536857e+02 -1.099709e+01 -5.054455e-02
26.76 -2.983754e+02 -8.645170e+00 -5.024541e-02
26.77 -2.771237e+02 -1.102038e+01 -5.211113e-02
26.78 -3.386941e+02 -8.296407e+00 -5.203119e-02
26.79 -2.670972e+02 -1.076692e+01 -5.321002e-02
26.8 -2.772676e+02 -1.030972e+01 -5.386242e-02
26.81 -3.488639e+02 -9.115895e+00 -5.439252e-02
26.82 -2.887546e+02 -1.049597e+01 -5.547752e-02
26.83 -3.292998e+02 -9.974893e+00 -5.631847e-02
26.84 -3.823179e+02 -9.385684e+00 -5.728368e-02
26.85 -3.121064e+02 -1.058907e+01 -5.764511e-02
26.86 -3.506719e+02 -8.915764e+00 -5.666856e-02
26.87 -2.986233e+02 -1.109136e+01 -5.760187e-02
26.88 -2.515416e+02 -1.151530e+01 -5.802624e-02
26.89 -3.093368e+02 -1.131572e+01 -5.968644e-02
26.9 -3.060082e+02 -1.098775e+01 -6.050355e-02
26.91 -3.076634e+02 -1.144908e+01 -6.114454e-02
26.92 -3.389426e+02 -9.615581e+00 -6.023862e-02
26.93 -3.017359e+02 -1.106681e+01 -6.084529e-02
26.94 -3.028719e+02 -1.124626e+01 -6.199427e-02
26.95 -3.386575e+02 -1.085031e+01 -6.261254e-02
26.96 -3.172205e+02 -1.127358e+01 -6.308124e-02
26.97 -3.534757e+02 -1.044890e+01 -6.294708e-02
26.98 -3.854433e+02 -8.975252e+00 -6.176104e-02
26.99 -3.358644e+02 -1.003519e+01 -6.125352e-02
27 -3.678601e+02 -9.558610e+00 -6.111729e-02
27.01 -3.626547e+02 -9.282693e+00 -6.066059e-02
27.02 -3.184272e+02 -1.011368e+01 -6.027488e-02
27.03 -3.709228e+02 -8.751182e+00 -5.941608e-02
27.04 -2.898253e+02 -1.058965e+01 -5.908553e-02
27.05 -3.163704e+02 -9.985364e+00 -5.861522e-02
27.06 -3.184096e+02 -1.000622e+01 -5.848853e-02
27.07 -2.753949e+02 -1.067982e+01 -5.841065e-02
27.08 -3.103316e+02 -9.296858e+00 -5.761214e-02
27.09 -2.943988e+02 -9.408046e+00 -5.708422e-02
27.1 -3.344583e+02 -9.257953e+00 -5.682596e-02
27.11 -3.397295e+02 -7.613739e+00 -5.507355e-02
27.12 -2.303179e+02 -9.753837e+00 -5.459775e-02
27.13 -2.755447e+02 -9.587795e+00 -5.445557e-02
27.14 -3.504118e+02 -7.551779e+00 -5.302905e-02
27.15 -2.642236e+02 -8.576975e+00 -5.153601e-02
27.16 -2.988542e+02 -7.623876e+00 -4.997531e-02
27.17 -2.645492e+02 -8.179473e+00 -4.916028e-02
27.18 -2.475673e+02 -8.556699e+00 -4.859599e-02
27.19 -2.318363e+02 -8.514107e+00 -4.768768e-02
27.2 -2.745582e+02 -7.283891e+00 -4.589983e-02
27.21 -2.464607e+02 -7.818310e+00 -4.445093e-02
27.22 -1.984099e+02 -8.263493e+00 -4.302842e-02
27.23 -1.884579e+02 -8.059292e+00 -4.129603e-02
27.24 -2.463310e+02 -6.706078e+00 -3.927361e-02
27.25 -2.094777e+02 -7.139531e+00 -3.782869e-02
27.26 -1.882066e+02 -7.166069e+00 -3.626478e-02
27.27 -1.776706e+02 -6.983957e+00 -3.446510e-02
27.28 -1.944520e+02 -6.398702e+00 -3.258308e-02
27.29 -1.824946e+02 -6.394510e+00 -3.091406e-02
27.3 -1.638697e+02 -6.248940e+00 -2.935130e-02
27.31 -1.360116e+02 -6.319648e+00 -2.792550e-02
27.32 -1.782112e+02 -5.682193e+00 -2.613299e-02
27.33 -1.207266e+02 -6.109562e+00 -2.463391e-02
27.34 -1.267226e+02 -5.880757e+00 -2.302253e-02
27.35 -9.899143e+01 -5.964745e+00 -2.131268e-02
27.36 -1.016730e+02 -5.618188e+00 -1.941864e-02
27.37 -9.704842e+01 -5.572324e+00 -1.781094e-02
27.38 -1.053982e+02 -5.455354e+00 -1.601542e-02
27.39 -9.195303e+01 -5.370066e+00 -1.376072e-02
27.4 -5.641303e+01 -5.318331e+00 -1.180541e-02
27.41 -6.124247e+01 -5.161504e+00 -9.817762e-03
27.42 -3.598639e+01 -5.009466e+00 -8.038584e-03
27.43 -3.093010e+01 -5.149424e+00 -6.247167e-03
27.44 -3.836826e+01 -4.756179e+00 -4.142211e-03
27.45 -8.537051e+00 -4.836691e+00 -2.242499e-03
27.46 1.494278e+01 -5.098558e+00 -3.126220e-04
27.47 3.132973e+01 -4.942384e+00 1.874945e-03
27.48 3.034721e+01 -4.843967e+00 4.078139e-03
27.49 -1.177546e+01 -4.513256e+00 6.434257e-03
27.5 2.713866e+01 -4.183136e+00 8.639531e-03
27.51 -9.687729e+00 -3.949261e+00 1.082439e-02
27.52 4.763472e+01 -4.351422e+00 1.250078e-02
27.53 5.462386e+01 -4.269208e+00 1.421816e-02
27.54 8.811398e+01 -4.560912e+00 1.570438e-02
27.55 6.051608e+01 -4.156125e+00 1.751786e-02
27.56 7.453268e+01 -4.156449e+00 1.924633e-02
27.57 1.057275e+02 -4.350376e+00 2.084909e-02
27.58 1.416990e+02 -4.474878e+00 2.228589e-02
27.59 1.151111e+02 -3.970598e+00 2.395836e-02
27.6 1.183984e+02 -4.030745e+00 2.552665e-02
27.61 1.275670e+02 -3.815291e+00 2.730703e-02
27.62 1.139652e+02 -3.364834e+00 2.927380e-02
27.63 1.538901e+02 -3.895271e+00 3.085871e-02
27.64 1.515415e+02 -3.630907e+00 3.261189e-02
27.65 1.547958e+02 -3.419171e+00 3.436446e-02
27.66 1.912765e+02 -3.832442e+00 3.586726e-02
27.67 1.887580e+02 -3.634722e+00 3.747723e-02
27.68 2.134718e+02 -4.121081e+00 3.876029e-02
27.69 2.055665e+02 -3.657403e+00 4.037233e-02
27.7 2.376535e+02 -3.881928e+00 4.169352e-02
27.71 2.149157e+02 -3.427524e+00 4.301160e-02
27.72 2.157628e+02 -3.208900e+00 4.438806e-02
27.73 2.559268e+02 -3.654720e+00 4.553947e-02
27.74 2.348962e+02 -3.128692e+00 4.686002e-02
27.75 2.439023e+02 -3.261368e+00 4.789973e-02
27.76 2.349520e+02 -2.571643e+00 4.899894e-02
27.77 2.571591e+02 -3.058954e+00 4.969778e-02
27.78 2.538351e+02 -2.551256e+00 5.060207e-02
27.79 2.632541e+02 -2.872696e+00 5.127481e-02
27.8 2.627453e+02 -2.580027e+00 5.195724e-02
27.81 2.709924e+02 -2.672697e+00 5.257688e-02
27.82 2.726286e+02 -2.337253e+00 5.337693e-02
27.83 2.826408e+02 -2.581953e+00 5.393316e-02
27.84 2.619864e+02 -1.679263e+00 5.486693e-02
27.85 2.625224e+02 -1.610301e+00 5.551994e-02
27.86 3.155213e+02 -2.580429e+00 5.586076e-02
27.87 2.911458e+02 -2.109913e+00 5.612403e-02
27.88 2.845910e+02 -1.858818e+00 5.652268e-02
27.89 2.916140e+02 -1.865983e+00 5.678414e-02
27.9 2.958304e+02 -2.047458e+00 5.699415e-02
27.91 2.930222e+02 -1.799803e+00 5.738997e-02
27.92 2.987604e+02 -1.683298e+00 5.797266e-02
27.93 3.009492e+02 -1.764815e+00 5.835003e-02
27.94 2.987178e+02 -1.835893e+00 5.850114e-02
27.95 3.094721e+02 -1.924858e+00 5.876046e-02
27.96 2.797214e+02 -1.054831e+00 5.933339e-02
27.97 3.185387e+02 -1.821896e+00 5.965358e-02
27.98 2.898788e+02 -1.201213e+00 5.986183e-02
27.99 3.237661e+02 -2.059068e+00 5.979517e-02
28 2.870656e+02 -9.983747e-01 6.014951e-02
28.01 3.244757e+02 -1.879519e+00 6.027088e-02
28.02 3.048284e+02 -1.381909e+00 6.038226e-02
28.03 3.058861e+02 -1.535813e+00 6.030795e-02
28.04 3.352464e+02 -2.176696e+00 6.014808e-02
28.05 3.382718e+02 -2.291061e+00 6.003725e-02
28.06 2.956132e+02 -1.282339e+00 6.001627e-02
28.07 3.673086e+02 -3.007434e+00 5.939888e-02
28.08 3.217325e+02 -2.092599e+00 5.900855e-02
28.09 3.203930e+02 -1.922095e+00 5.878764e-02
28.1 3.153892e+02 -1.832323e+00 5.865944e-02
28.11 3.125475e+02 -1.792282e+00 5.836955e-02
28.12 3.013287e+02 -1.626742e+00 5.793488e-02
28.13 2.941979e+02 -1.515131e+00 5.739013e-02
28.14 3.078607e+02 -2.229698e+00 5.658504e-02
28.15 2.701450e+02 -1.599182e+00 5.595100e-02
28.16 2.801515e+02 -1.885939e+00 5.511702e-02
28.17 2.944904e+02 -2.511895e+00 5.435064e-02
28.18 2.963878e+02 -2.474233e+00 5.379063e-02
28.19 2.534334e+02 -1.634982e+00 5.328511e-02
28.2 2.633455e+02 -2.237184e+00 5.237026e-02
28.21 2.494107e+02 -2.183659e+00 5.154513e-02
28.22 2.742314e+02 -2.875274e+00 5.064377e-02
28.23 2.709085e+02 -2.977787e+00 4.979384e-02
28.24 2.573323e+02 -2.864033e+00 4.886206e-02
28.25 2.616576e+02 -3.168006e+00 4.788781e-02
28.26 2.400159e+02 -2.821676e+00 4.711953e-02
28.27 2.015786e+02 -2.186372e+00 4.631826e-02
28.28 2.448986e+02 -3.381948e+00 4.508091e-02
28.29 1.973880e+02 -2.449785e+00 4.433736e-02
28.3 2.234188e+02 -3.300636e+00 4.327383e-02
28.31 1.976911e+02 -3.229974e+00 4.237899e-02
28.32 2.045416e+02 -3.437491e+00 4.134468e-02
28.33 1.975340e+02 -3.526317e+00 4.033865e-02
28.34 2.331263e+02 -4.496343e+00 3.909901e-02
28.35 2.662742e+02 -5.069160e+00 3.753309e-02
28.36 1.872000e+02 -4.068263e+00 3.647184e-02
28.37 1.997911e+02 -4.613793e+00 3.518577e-02
28.38 1.685069e+02 -3.825294e+00 3.446611e-02
28.39 1.975437e+02 -4.772521e+00 3.301216e-02
28.4 1.726962e+02 -4.446307e+00 3.191904e-02
28.41 1.894796e+02 -4.920141e+00 3.086226e-02
28.42 1.652300e+02 -4.663272e+00 2.977440e-02
28.43 1.183255e+02 -3.997546e+00 2.889024e-02
28.44 1.198059e+02 -4.438976e+00 2.780773e-02
28.45 8.275461e+01 -3.495193e+00 2.719952e-02
28.46 1.333382e+02 -4.892205e+00 2.556243e-02
28.47 1.052665e+02 -4.883818e+00 2.431793e-02
28.48 1.164355e+02 -4.571859e+00 2.406004e-02
28.49 1.236762e+02 -5.024653e+00 2.314646e-02
28.5 7.358551e+01 -4.150548e+00 2.197543e-02
28.51 1.204169e+02 -5.580516e+00 1.988497e-02
28.52 9.286384e+01 -4.693911e+00 1.897567e-02
28.53 5.035497e+01 -5.520547e+00 1.776423e-02
28.54 9.201735e+01 -4.724009e+00 1.747222e-02
28.55 7.774497e+01 -5.797719e+00 1.703546e-02
28.56 9.322911e+01 -5.464711e+00 1.692583e-02
28.57 7.780911e+01 -5.195672e+00 1.634823e-02
28.58 8.820223e+01 -6.161091e+00 1.478537e-02
28.59 7.218430e+01 -5.775903e+00 1.376241e-02
28.6 7.798903e+01 -6.092086e+00 1.303953e-02
28.61 7.262202e+01 -6.069878e+00 1.244008e-02
28.62 5.865121e+01 -5.879094e+00 1.191852e-02
28.63 2.293935e+01 -5.709889e+00 1.120270e-02
28.64 4.092118e+01 -6.099833e+00 1.015466e-02
28.65 3.804002e+01 -5.888751e+00 9.436101e-03
28.66 4.421529e+01 -6.182467e+00 8.305960e-03
28.67 2.321288e+01 -5.740226e+00 7.464734e-03
28.68 -1.172377e+01 -5.858533e+00 6.554706e-03
28.69 8.149855e+00 -6.063343e+00 5.625897e-03
28.7 2.849931e+00 -6.382334e+00 4.904334e-03
28.71 6.280202e+01 -6.263809e+00 4.325212e-03
28.72 1.449298e+01 -6.245416e+00 3.415433e-03
28.73 -6.721754e+00 -6.400515e+00 2.224168e-03
28.74 -9.062147e-02 -6.782502e+00 1.401000e-03
28.75 2.338057e+01 -6.477921e+00 1.303146e-03
28.76 1.260627e+01 -6.679295e+00 6.622325e-04
28.77 -1.944085e+01 -6.451408e+00 1.578567e-04
28.78 -2.482104e+01 -6.433710e+00 -1.757058e-04
28.79 -2.991481e-01 -6.711769e+00 -6.530461e-04
28.8 -2.422929e+01 -5.809493e+00 -8.495246e-04
28.81 -3.725989e+01 -6.778131e+00 -2.454466e-03
28.82 -4.496269e+01 -6.863578e+00 -3.518988e-03
28.83 -1.982946e+01 -6.682147e+00 -3.691376e-03
28.84 -3.517122e+01 -6.644970e+00 -3.820119e-03
28.85 -1.003529e+01 -6.881685e+00 -4.593945e-03
28.86 -2.188007e+01 -7.065866e+00 -5.347244e-03
28.87 -4.484579e+01 -6.810050e+00 -5.555604e-03
28.88 -4.827759e+01 -6.960377e+00 -6.040090e-03
28.89 -2.868913e+01 -6.985194e+00 -6.534924e-03
28.9 5.028344e+01 -7.862766e+00 -7.618773e-03
28.91 -3.858498e+01 -7.067602e+00 -7.812911e-03
28.92 -6.065210e+01 -7.208055e+00 -8.288157e-03
28.93 -5.528950e+01 -7.207332e+00 -8.623195e-03
28.94 -3.268604e+01 -7.379839e+00 -8.942497e-03
28.95 -4.458938e+01 -6.562028e+00 -8.706631e-03
28.96 -5.683862e+01 -7.567303e+00 -1.013009e-02
28.97 -2.582597e+01 -7.695144e+00 -1.130757e-02
28.98 -4.934333e+01 -7.567001e+00 -1.199149e-02
28.99 -5.788134e+01 -6.968586e+00 -1.214065e-02
29 -1.327839e+02 -7.116706e+00 -1.248642e-02
29.01 -7.489757e+01 -7.021330e+00 -1.269763e-02
29.02 -4.552093e+01 -8.155899e+00 -1.375949e-02
29.03 -1.340943e+02 -6.507903e+00 -1.339800e-02
29.04 -5.390687e+01 -8.557064e+00 -1.499977e-02
29.05 -1.127185e+02 -6.943405e+00 -1.478259e-02
29.06 -1.187862e+02 -7.825113e+00 -1.556858e-02
29.07 -1.093591e+02 -7.292749e+00 -1.565447e-02
29.08 -9.269261e+01 -7.992340e+00 -1.624937e-02
29.09 -1.043318e+02 -7.525744e+00 -1.634315e-02
