*************************Generated by extractQP.sh*************************
*      Wed Jan  8 12:38:23 MST 2025. Case: 
* Note: Outputs can be visualized with plotQP.py
***************************************************************************
Time(s) p0(Pa) p1(Pa) Q(m3/s)
14.75 7.098322e+01 6.035161e+00 1.256259e-01
14.76 7.193210e+01 6.409287e+00 1.267475e-01
14.77 7.267802e+01 6.605154e+00 1.277820e-01
14.78 7.321483e+01 6.770952e+00 1.285105e-01
14.79 7.381661e+01 6.874620e+00 1.294030e-01
14.8 7.448410e+01 7.110227e+00 1.302246e-01
14.81 7.480467e+01 7.123870e+00 1.308502e-01
14.82 7.512183e+01 7.226947e+00 1.312892e-01
14.83 7.553277e+01 7.364372e+00 1.317881e-01
14.84 7.581361e+01 7.432184e+00 1.322155e-01
14.85 7.601354e+01 7.458069e+00 1.325707e-01
14.86 7.628502e+01 7.517259e+00 1.329421e-01
14.87 7.650436e+01 7.575712e+00 1.332679e-01
14.88 7.650034e+01 7.544418e+00 1.333586e-01
14.89 7.663829e+01 7.621471e+00 1.334541e-01
14.9 7.667196e+01 7.626405e+00 1.335177e-01
14.91 7.667436e+01 7.634541e+00 1.335085e-01
14.92 7.642541e+01 7.477039e+00 1.333693e-01
14.93 7.634317e+01 7.450235e+00 1.332459e-01
14.94 7.634997e+01 7.498845e+00 1.331873e-01
14.95 7.623125e+01 7.447471e+00 1.330183e-01
14.96 7.598236e+01 7.347667e+00 1.327540e-01
14.97 7.576098e+01 7.275797e+00 1.324586e-01
14.98 7.563520e+01 7.291036e+00 1.321399e-01
14.99 7.519063e+01 7.140880e+00 1.316430e-01
15 7.474765e+01 6.953859e+00 1.310827e-01
15.01 7.436095e+01 6.870061e+00 1.305710e-01
15.02 7.404985e+01 6.824137e+00 1.300484e-01
15.03 7.352143e+01 6.656027e+00 1.293665e-01
15.04 7.285910e+01 6.427460e+00 1.285586e-01
15.05 7.234744e+01 6.289711e+00 1.278032e-01
15.06 7.182800e+01 6.131345e+00 1.271158e-01
15.07 7.127035e+01 5.962881e+00 1.263723e-01
15.08 7.068134e+01 5.802502e+00 1.255655e-01
15.09 7.018190e+01 5.724008e+00 1.247046e-01
15.1 6.939982e+01 5.513811e+00 1.236548e-01
15.11 6.842221e+01 5.162368e+00 1.225228e-01
15.12 6.782237e+01 5.032606e+00 1.215518e-01
15.13 6.706285e+01 4.818874e+00 1.205075e-01
15.14 6.603108e+01 4.434030e+00 1.193328e-01
15.15 6.553122e+01 4.412091e+00 1.182930e-01
15.16 6.458549e+01 4.145903e+00 1.170941e-01
15.17 6.357478e+01 3.795960e+00 1.157627e-01
15.18 6.285033e+01 3.669422e+00 1.144884e-01
15.19 6.205613e+01 3.563255e+00 1.131663e-01
15.2 6.107030e+01 3.353872e+00 1.117325e-01
15.21 5.984366e+01 2.932469e+00 1.101950e-01
15.22 5.882668e+01 2.719492e+00 1.087195e-01
15.23 5.786240e+01 2.420589e+00 1.072193e-01
15.24 5.681304e+01 2.237261e+00 1.056224e-01
15.25 5.554523e+01 1.885648e+00 1.039292e-01
15.26 5.442713e+01 1.595899e+00 1.022366e-01
15.27 5.330736e+01 1.343071e+00 1.005199e-01
15.28 5.208540e+01 1.112174e+00 9.885730e-02
15.29 5.101134e+01 8.054563e-01 9.715780e-02
15.3 4.977448e+01 6.152515e-01 9.542571e-02
15.31 4.859367e+01 2.906548e-01 9.360599e-02
15.32 4.760227e+01 2.110787e-01 9.176080e-02
15.33 4.633500e+01 6.653893e-02 8.975063e-02
15.34 4.459072e+01 -4.950606e-01 8.750663e-02
15.35 4.318822e+01 -8.312677e-01 8.533288e-02
15.36 4.121384e+01 -1.564434e+00 8.324274e-02
15.37 4.069555e+01 -1.466583e+00 8.180920e-02
15.38 3.962650e+01 -1.612527e+00 8.020894e-02
15.39 3.881293e+01 -1.496898e+00 7.823004e-02
15.4 3.690347e+01 -2.020450e+00 7.572342e-02
15.41 3.536094e+01 -2.435717e+00 7.327953e-02
15.42 3.382380e+01 -2.641431e+00 7.100367e-02
15.43 3.225384e+01 -2.949506e+00 6.871062e-02
15.44 3.089498e+01 -3.187185e+00 6.640164e-02
15.45 2.947076e+01 -3.489143e+00 6.406607e-02
15.46 2.795773e+01 -3.680951e+00 6.173128e-02
15.47 2.649371e+01 -3.897110e+00 5.940158e-02
15.48 2.453176e+01 -4.543970e+00 5.690832e-02
15.49 2.388853e+01 -4.460272e+00 5.496150e-02
15.5 2.236639e+01 -4.590835e+00 5.280201e-02
15.51 2.086992e+01 -4.877518e+00 5.030893e-02
15.52 1.932659e+01 -5.125195e+00 4.764692e-02
15.53 1.773286e+01 -5.273353e+00 4.503477e-02
15.54 1.634033e+01 -5.433448e+00 4.244769e-02
15.55 1.486284e+01 -5.703440e+00 3.967784e-02
15.56 1.320194e+01 -5.876821e+00 3.686168e-02
15.57 1.156611e+01 -6.039820e+00 3.407920e-02
15.58 1.026238e+01 -6.195455e+00 3.123230e-02
15.59 7.957610e+00 -6.382115e+00 2.832366e-02
15.6 7.409732e+00 -6.539713e+00 2.537103e-02
15.61 6.080041e+00 -6.665148e+00 2.243930e-02
15.62 3.212999e+00 -6.847153e+00 1.942012e-02
15.63 3.652634e+00 -6.952550e+00 1.633156e-02
15.64 4.058343e+00 -7.114123e+00 1.321386e-02
15.65 -7.303886e-01 -7.091180e+00 1.024513e-02
15.66 -2.964502e+00 -7.249312e+00 7.056516e-03
15.67 -4.237605e+00 -7.357870e+00 3.846718e-03
15.68 -5.135862e+00 -7.710684e+00 4.447169e-04
15.69 -9.609994e+00 -7.483403e+00 -2.755648e-03
15.7 -1.126263e+01 -7.794929e+00 -6.208053e-03
15.71 -1.275508e+01 -7.710351e+00 -9.478299e-03
15.72 -1.462457e+01 -7.798700e+00 -1.279324e-02
15.73 -1.352564e+01 -8.026827e+00 -1.630079e-02
15.74 -1.804751e+01 -8.188887e+00 -1.989951e-02
15.75 -2.061382e+01 -8.236554e+00 -2.334095e-02
15.76 -2.260264e+01 -8.549948e+00 -2.688380e-02
15.77 -2.394739e+01 -8.707666e+00 -3.046259e-02
15.78 -2.676579e+01 -8.889807e+00 -3.403292e-02
15.79 -2.884219e+01 -9.104241e+00 -3.760281e-02
15.8 -3.084641e+01 -9.517974e+00 -4.138491e-02
15.81 -3.320715e+01 -9.765286e+00 -4.507430e-02
15.82 -3.545764e+01 -1.002965e+01 -4.876449e-02
15.83 -3.784740e+01 -1.049483e+01 -5.255722e-02
15.84 -4.037465e+01 -1.083466e+01 -5.634805e-02
15.85 -4.260747e+01 -1.122124e+01 -6.013395e-02
15.86 -4.486399e+01 -1.155163e+01 -6.389428e-02
15.87 -4.710755e+01 -1.197869e+01 -6.773607e-02
15.88 -4.938415e+01 -1.231826e+01 -7.158822e-02
15.89 -5.022472e+01 -1.041571e+01 -7.404175e-02
15.9 -5.501198e+01 -1.567348e+01 -7.940155e-02
15.91 -5.779152e+01 -1.438478e+01 -8.369250e-02
15.92 -5.987016e+01 -1.466063e+01 -8.735422e-02
15.93 -6.185054e+01 -1.487752e+01 -9.085680e-02
15.94 -6.476829e+01 -1.550201e+01 -9.458234e-02
15.95 -6.738677e+01 -1.619578e+01 -9.844396e-02
15.96 -6.910067e+01 -1.627983e+01 -1.019396e-01
15.97 -7.175064e+01 -1.707187e+01 -1.055063e-01
15.98 -7.443775e+01 -1.773360e+01 -1.091068e-01
15.99 -7.699989e+01 -1.835335e+01 -1.127131e-01
16 -7.936418e+01 -1.894797e+01 -1.162078e-01
16.01 -8.155999e+01 -1.950626e+01 -1.197263e-01
16.02 -8.415766e+01 -2.017309e+01 -1.231254e-01
16.03 -8.647105e+01 -2.072094e+01 -1.264693e-01
16.04 -8.847910e+01 -2.112566e+01 -1.296649e-01
16.05 -9.100577e+01 -2.204155e+01 -1.329742e-01
16.06 -9.368877e+01 -2.280242e+01 -1.362755e-01
16.07 -9.566398e+01 -2.333831e+01 -1.392401e-01
16.08 -9.779448e+01 -2.385024e+01 -1.422193e-01
16.09 -1.001400e+02 -2.477794e+01 -1.453088e-01
16.1 -1.020994e+02 -2.509444e+01 -1.481538e-01
16.11 -1.042077e+02 -2.584278e+01 -1.510970e-01
16.12 -1.060174e+02 -2.600039e+01 -1.537038e-01
16.13 -1.083426e+02 -2.730594e+01 -1.565428e-01
16.14 -1.101460e+02 -2.744618e+01 -1.590671e-01
16.15 -1.120558e+02 -2.821115e+01 -1.615406e-01
16.16 -1.137114e+02 -2.862764e+01 -1.638755e-01
16.17 -1.159602e+02 -2.946820e+01 -1.664182e-01
16.18 -1.174897e+02 -2.993070e+01 -1.685184e-01
16.19 -1.188779e+02 -3.027880e+01 -1.705000e-01
16.2 -1.205793e+02 -3.093017e+01 -1.724908e-01
16.21 -1.217263e+02 -3.125964e+01 -1.741250e-01
16.22 -1.223878e+02 -3.116980e+01 -1.754849e-01
16.23 -1.239615e+02 -3.198208e+01 -1.771341e-01
16.24 -1.249916e+02 -3.219538e+01 -1.786520e-01
16.25 -1.254643e+02 -3.203587e+01 -1.798443e-01
16.26 -1.270310e+02 -3.273185e+01 -1.813785e-01
16.27 -1.279427e+02 -3.299252e+01 -1.827023e-01
16.28 -1.293514e+02 -3.373025e+01 -1.839331e-01
16.29 -1.294827e+02 -3.358158e+01 -1.846609e-01
16.3 -1.303464e+02 -3.395362e+01 -1.854769e-01
16.31 -1.310313e+02 -3.421061e+01 -1.862996e-01
16.32 -1.308310e+02 -3.383419e+01 -1.867294e-01
16.33 -1.313620e+02 -3.403593e+01 -1.872873e-01
16.34 -1.315603e+02 -3.396203e+01 -1.876695e-01
16.35 -1.319509e+02 -3.433131e+01 -1.880282e-01
16.36 -1.319492e+02 -3.417925e+01 -1.881336e-01
16.37 -1.319878e+02 -3.423417e+01 -1.881909e-01
16.38 -1.321413e+02 -3.432096e+01 -1.881902e-01
16.39 -1.315129e+02 -3.398391e+01 -1.877481e-01
16.4 -1.309648e+02 -3.373723e+01 -1.871369e-01
16.41 -1.304158e+02 -3.353349e+01 -1.864834e-01
16.42 -1.295388e+02 -3.307653e+01 -1.856308e-01
16.43 -1.284745e+02 -3.248665e+01 -1.845518e-01
16.44 -1.277537e+02 -3.242150e+01 -1.835588e-01
16.45 -1.266706e+02 -3.173430e+01 -1.823483e-01
16.46 -1.262047e+02 -3.215199e+01 -1.811675e-01
16.47 -1.242967e+02 -3.113894e+01 -1.794467e-01
16.48 -1.228048e+02 -3.047965e+01 -1.777489e-01
16.49 -1.217371e+02 -3.012953e+01 -1.762932e-01
16.5 -1.206321e+02 -2.976544e+01 -1.748692e-01
16.51 -1.188270e+02 -2.910183e+01 -1.728528e-01
16.52 -1.169511e+02 -2.835828e+01 -1.706647e-01
16.53 -1.153535e+02 -2.785873e+01 -1.685337e-01
16.54 -1.136160e+02 -2.723247e+01 -1.663235e-01
16.55 -1.121658e+02 -2.686313e+01 -1.640852e-01
16.56 -1.098704e+02 -2.597645e+01 -1.613984e-01
16.57 -1.075763e+02 -2.518117e+01 -1.585082e-01
16.58 -1.052054e+02 -2.445432e+01 -1.556347e-01
16.59 -1.029254e+02 -2.375249e+01 -1.526247e-01
16.6 -1.003999e+02 -2.289342e+01 -1.494457e-01
16.61 -9.789172e+01 -2.209345e+01 -1.461678e-01
16.62 -9.533954e+01 -2.127201e+01 -1.428028e-01
16.63 -9.245977e+01 -2.026885e+01 -1.392815e-01
16.64 -8.976936e+01 -1.948322e+01 -1.356446e-01
16.65 -8.704614e+01 -1.870510e+01 -1.319281e-01
16.66 -8.414495e+01 -1.777292e+01 -1.281258e-01
16.67 -8.136225e+01 -1.701944e+01 -1.242835e-01
16.68 -7.856185e+01 -1.626305e+01 -1.203245e-01
16.69 -7.559176e+01 -1.547848e+01 -1.161850e-01
16.7 -7.246041e+01 -1.464592e+01 -1.118965e-01
16.71 -6.949418e+01 -1.395643e+01 -1.075955e-01
16.72 -6.683776e+01 -1.334572e+01 -1.032826e-01
16.73 -6.387623e+01 -1.268373e+01 -9.878835e-02
16.74 -6.015054e+01 -1.158054e+01 -9.393010e-02
16.75 -5.710133e+01 -1.093746e+01 -8.918177e-02
16.76 -5.382945e+01 -1.016837e+01 -8.440308e-02
16.77 -5.061297e+01 -9.498437e+00 -7.959170e-02
16.78 -4.764454e+01 -8.972275e+00 -7.477014e-02
16.79 -4.425972e+01 -8.181953e+00 -6.977053e-02
16.8 -4.105580e+01 -7.664138e+00 -6.478690e-02
16.81 -3.794683e+01 -7.053970e+00 -5.979454e-02
16.82 -3.491263e+01 -6.688007e+00 -5.480803e-02
16.83 -3.153870e+01 -6.070711e+00 -4.960311e-02
16.84 -2.898210e+01 -6.050948e+00 -4.452404e-02
16.85 -2.559869e+01 -5.342622e+00 -3.913107e-02
16.86 -2.223788e+01 -4.816688e+00 -3.386805e-02
16.87 -1.865047e+01 -4.624389e+00 -2.866262e-02
16.88 -1.630557e+01 -4.326934e+00 -2.343924e-02
16.89 -1.223571e+01 -4.115621e+00 -1.815751e-02
16.9 -9.371832e+00 -3.818169e+00 -1.281688e-02
16.91 -6.935287e+00 -3.712944e+00 -7.511365e-03
16.92 -4.229599e+00 -3.638607e+00 -2.237983e-03
16.93 -1.272620e+00 -3.418060e+00 3.215756e-03
16.94 2.719995e+00 -3.281555e+00 8.699552e-03
16.95 4.406063e+00 -3.136880e+00 1.418766e-02
16.96 7.825529e+00 -3.116926e+00 1.951231e-02
16.97 1.094718e+01 -2.959807e+00 2.490508e-02
16.98 1.350730e+01 -2.806220e+00 3.032785e-02
16.99 1.636801e+01 -2.725733e+00 3.572132e-02
17 1.932580e+01 -2.598722e+00 4.108849e-02
17.01 2.259529e+01 -2.401250e+00 4.646428e-02
17.02 2.541109e+01 -2.178257e+00 5.181493e-02
17.03 2.777025e+01 -1.967964e+00 5.707478e-02
17.04 3.073402e+01 -1.706385e+00 6.228378e-02
17.05 3.378553e+01 -1.327714e+00 6.745640e-02
17.06 3.678120e+01 -9.481885e-01 7.259931e-02
17.07 3.988025e+01 -4.729482e-01 7.772375e-02
17.08 4.315410e+01 5.566324e-02 8.276814e-02
17.09 4.613579e+01 5.519777e-01 8.768698e-02
17.1 4.912422e+01 1.132761e+00 9.251580e-02
17.11 5.218482e+01 1.724470e+00 9.724870e-02
17.12 5.508091e+01 2.323994e+00 1.018764e-01
17.13 5.807382e+01 2.973680e+00 1.064415e-01
17.14 6.108476e+01 3.676288e+00 1.108935e-01
17.15 6.400893e+01 4.374803e+00 1.152464e-01
17.16 6.691047e+01 5.118794e+00 1.193941e-01
17.17 6.978606e+01 5.902563e+00 1.235270e-01
17.18 7.260111e+01 6.623334e+00 1.275535e-01
17.19 7.540749e+01 7.369595e+00 1.314689e-01
17.2 7.813093e+01 8.139080e+00 1.352628e-01
17.21 8.052470e+01 8.772602e+00 1.388783e-01
17.22 8.301397e+01 9.556272e+00 1.423696e-01
17.23 8.571627e+01 1.028626e+01 1.457574e-01
17.24 8.818331e+01 1.101461e+01 1.490008e-01
17.25 9.056516e+01 1.177512e+01 1.521554e-01
17.26 9.286092e+01 1.252000e+01 1.552495e-01
17.27 9.479745e+01 1.301634e+01 1.580021e-01
17.28 9.684431e+01 1.376693e+01 1.606638e-01
17.29 9.879861e+01 1.435519e+01 1.632397e-01
17.3 1.007370e+02 1.496981e+01 1.656280e-01
17.31 1.025229e+02 1.561849e+01 1.678642e-01
17.32 1.040760e+02 1.611310e+01 1.699233e-01
17.33 1.056548e+02 1.667378e+01 1.718728e-01
17.34 1.069501e+02 1.709901e+01 1.736121e-01
17.35 1.081797e+02 1.748545e+01 1.752174e-01
17.36 1.093064e+02 1.784621e+01 1.766931e-01
17.37 1.104002e+02 1.823381e+01 1.780579e-01
17.38 1.114425e+02 1.860469e+01 1.793338e-01
17.39 1.122409e+02 1.885381e+01 1.804038e-01
17.4 1.129168e+02 1.906313e+01 1.813271e-01
17.41 1.136099e+02 1.931170e+01 1.821645e-01
17.42 1.141351e+02 1.949902e+01 1.828429e-01
17.43 1.144715e+02 1.956958e+01 1.833566e-01
17.44 1.146644e+02 1.956665e+01 1.837541e-01
17.45 1.150484e+02 1.977901e+01 1.840831e-01
17.46 1.151153e+02 1.980295e+01 1.841856e-01
17.47 1.151097e+02 1.979020e+01 1.841735e-01
17.48 1.149705e+02 1.978057e+01 1.839745e-01
17.49 1.148412e+02 1.974823e+01 1.837558e-01
17.5 1.142586e+02 1.947910e+01 1.832219e-01
17.51 1.138580e+02 1.935152e+01 1.826854e-01
17.52 1.134780e+02 1.918560e+01 1.822229e-01
17.53 1.128216e+02 1.885616e+01 1.816423e-01
17.54 1.128794e+02 1.909499e+01 1.811708e-01
17.55 1.122897e+02 1.895608e+01 1.803716e-01
17.56 1.112402e+02 1.854180e+01 1.791908e-01
17.57 1.100293e+02 1.806081e+01 1.778434e-01
17.58 1.092336e+02 1.780024e+01 1.767434e-01
17.59 1.084244e+02 1.753831e+01 1.756216e-01
17.6 1.074274e+02 1.724357e+01 1.743576e-01
17.61 1.060252e+02 1.661040e+01 1.727815e-01
17.62 1.045968e+02 1.605727e+01 1.712041e-01
17.63 1.040625e+02 1.596919e+01 1.701915e-01
17.64 1.029511e+02 1.562299e+01 1.688583e-01
17.65 1.015999e+02 1.510698e+01 1.671726e-01
17.66 1.002710e+02 1.466548e+01 1.654626e-01
17.67 9.877066e+01 1.418897e+01 1.636240e-01
17.68 9.737365e+01 1.377108e+01 1.617368e-01
17.69 9.591219e+01 1.333772e+01 1.597581e-01
17.7 9.444583e+01 1.286052e+01 1.578099e-01
17.71 9.290425e+01 1.240772e+01 1.557582e-01
17.72 9.126077e+01 1.187802e+01 1.536143e-01
17.73 8.958146e+01 1.133614e+01 1.514219e-01
17.74 8.786975e+01 1.083116e+01 1.491365e-01
17.75 8.628053e+01 1.037106e+01 1.469236e-01
17.76 8.461901e+01 9.868210e+00 1.446924e-01
17.77 8.286411e+01 9.350202e+00 1.423434e-01
17.78 8.106847e+01 8.796533e+00 1.399448e-01
17.79 7.925276e+01 8.279542e+00 1.374469e-01
17.8 7.736881e+01 7.704238e+00 1.349304e-01
17.81 7.551025e+01 7.154954e+00 1.323831e-01
17.82 7.389421e+01 6.761952e+00 1.300037e-01
17.83 7.222144e+01 6.332429e+00 1.275472e-01
17.84 7.014405e+01 5.631776e+00 1.248406e-01
17.85 6.836468e+01 5.222307e+00 1.222069e-01
17.86 6.648139e+01 4.815187e+00 1.196517e-01
17.87 6.470717e+01 4.429467e+00 1.169452e-01
17.88 6.271226e+01 3.831218e+00 1.140283e-01
17.89 6.056294e+01 3.292736e+00 1.111574e-01
17.9 5.887465e+01 2.883075e+00 1.084546e-01
17.91 5.695214e+01 2.354571e+00 1.057430e-01
17.92 5.490034e+01 1.940747e+00 1.029998e-01
17.93 5.312553e+01 1.437618e+00 1.003435e-01
17.94 5.162775e+01 1.222074e+00 9.766495e-02
17.95 4.961930e+01 7.024290e-01 9.481351e-02
17.96 4.775413e+01 2.780205e-01 9.185151e-02
17.97 4.586808e+01 1.046250e-01 8.896964e-02
17.98 4.379448e+01 -6.849942e-01 8.596595e-02
17.99 4.204999e+01 -5.530519e-01 8.312786e-02
18 3.972229e+01 -1.846341e+00 7.995892e-02
18.01 3.826106e+01 -1.236484e+00 7.735361e-02
18.02 3.586356e+01 -2.714185e+00 7.415681e-02
18.03 3.598963e+01 -5.163642e-02 7.248012e-02
18.04 3.164844e+01 -4.748808e+00 6.844703e-02
18.05 3.022491e+01 -3.422953e+00 6.542864e-02
18.06 2.903389e+01 -3.390714e+00 6.303555e-02
18.07 2.762066e+01 -3.292983e+00 6.055964e-02
18.08 2.520683e+01 -4.395792e+00 5.715110e-02
18.09 2.361570e+01 -4.025558e+00 5.439442e-02
18.1 2.167308e+01 -5.064033e+00 5.130885e-02
18.11 2.015506e+01 -4.633178e+00 4.872296e-02
18.12 1.808003e+01 -5.468357e+00 4.574191e-02
18.13 1.697411e+01 -5.063618e+00 4.329116e-02
18.14 1.504211e+01 -5.823265e+00 4.030675e-02
18.15 1.349062e+01 -5.487912e+00 3.760188e-02
18.16 1.163559e+01 -6.233529e+00 3.456537e-02
18.17 9.401527e+00 -6.609623e+00 3.153459e-02
18.18 7.894087e+00 -6.376154e+00 2.913802e-02
18.19 6.978952e+00 -6.454789e+00 2.655518e-02
18.2 5.286528e+00 -6.643193e+00 2.365902e-02
18.21 3.632376e+00 -6.794688e+00 2.062728e-02
18.22 2.831525e+00 -5.703283e+00 1.850756e-02
18.23 3.723092e-01 -7.761085e+00 1.445905e-02
18.24 -2.095168e+00 -7.305210e+00 1.089222e-02
18.25 -3.346354e+00 -7.226857e+00 8.021023e-03
18.26 -4.944672e+00 -7.249335e+00 5.146283e-03
18.27 -7.526356e+00 -7.439867e+00 2.058013e-03
18.28 -8.359636e+00 -7.506198e+00 -1.082671e-03
18.29 -1.053635e+01 -7.672720e+00 -4.313704e-03
18.3 -1.289179e+01 -7.777464e+00 -7.442360e-03
18.31 -1.380992e+01 -7.864045e+00 -1.060157e-02
18.32 -1.526601e+01 -7.892903e+00 -1.370136e-02
18.33 -1.692157e+01 -8.084691e+00 -1.675466e-02
18.34 -1.869923e+01 -8.138162e+00 -1.989150e-02
18.35 -2.049253e+01 -8.327272e+00 -2.306814e-02
18.36 -2.278041e+01 -8.495223e+00 -2.642742e-02
18.37 -2.437836e+01 -8.750782e+00 -2.991481e-02
18.38 -2.565652e+01 -8.934019e+00 -3.335856e-02
18.39 -2.849360e+01 -9.162615e+00 -3.677600e-02
18.4 -3.008769e+01 -9.403550e+00 -4.021997e-02
18.41 -3.231885e+01 -9.707747e+00 -4.378975e-02
18.42 -3.469779e+01 -9.988748e+00 -4.737556e-02
18.43 -3.698747e+01 -1.043935e+01 -5.106756e-02
18.44 -3.924729e+01 -1.074965e+01 -5.476773e-02
18.45 -4.133223e+01 -1.104435e+01 -5.827529e-02
18.46 -4.357518e+01 -1.136406e+01 -6.189050e-02
18.47 -4.600685e+01 -1.198950e+01 -6.573519e-02
18.48 -4.854759e+01 -1.236623e+01 -6.964940e-02
18.49 -5.135059e+01 -1.306676e+01 -7.387159e-02
18.5 -5.336410e+01 -1.314547e+01 -7.748724e-02
18.51 -5.577727e+01 -1.369701e+01 -8.127859e-02
18.52 -5.878739e+01 -1.459159e+01 -8.536479e-02
18.53 -6.135454e+01 -1.507735e+01 -8.935925e-02
18.54 -6.376197e+01 -1.551755e+01 -9.312779e-02
18.55 -6.681760e+01 -1.648266e+01 -9.711495e-02
18.56 -6.890552e+01 -1.652336e+01 -1.008937e-01
18.57 -7.119172e+01 -1.704280e+01 -1.046053e-01
18.58 -7.391031e+01 -1.766559e+01 -1.084018e-01
18.59 -7.691491e+01 -1.873987e+01 -1.124179e-01
18.6 -7.951582e+01 -1.917534e+01 -1.162566e-01
18.61 -8.207721e+01 -1.980782e+01 -1.200613e-01
18.62 -8.468884e+01 -2.029065e+01 -1.237241e-01
18.63 -8.774181e+01 -2.161481e+01 -1.278191e-01
18.64 -8.977306e+01 -2.113691e+01 -1.311168e-01
18.65 -9.339402e+01 -2.339445e+01 -1.354319e-01
18.66 -9.573274e+01 -2.331262e+01 -1.389671e-01
18.67 -9.862886e+01 -2.486319e+01 -1.428978e-01
18.68 -1.012001e+02 -2.483685e+01 -1.463447e-01
18.69 -1.042203e+02 -2.661320e+01 -1.501983e-01
18.7 -1.062073e+02 -2.620353e+01 -1.533562e-01
18.71 -1.096758e+02 -2.829653e+01 -1.574513e-01
18.72 -1.120661e+02 -2.828558e+01 -1.608845e-01
18.73 -1.141205e+02 -2.907734e+01 -1.639717e-01
18.74 -1.166401e+02 -2.978673e+01 -1.671102e-01
18.75 -1.198403e+02 -3.107374e+01 -1.705268e-01
18.76 -1.217502e+02 -3.167543e+01 -1.735366e-01
18.77 -1.244724e+02 -3.257843e+01 -1.767741e-01
18.78 -1.267357e+02 -3.328139e+01 -1.798667e-01
18.79 -1.291714e+02 -3.412960e+01 -1.828074e-01
18.8 -1.310264e+02 -3.468973e+01 -1.853745e-01
18.81 -1.331563e+02 -3.546023e+01 -1.879859e-01
18.82 -1.354540e+02 -3.628244e+01 -1.907141e-01
18.83 -1.372488e+02 -3.687789e+01 -1.930836e-01
18.84 -1.395927e+02 -3.791696e+01 -1.955480e-01
18.85 -1.407223e+02 -3.810978e+01 -1.974900e-01
18.86 -1.423891e+02 -3.878077e+01 -1.994789e-01
18.87 -1.440523e+02 -3.930435e+01 -2.014730e-01
18.88 -1.454849e+02 -3.986657e+01 -2.032991e-01
18.89 -1.467449e+02 -4.019141e+01 -2.049206e-01
18.9 -1.482814e+02 -4.087664e+01 -2.065330e-01
18.91 -1.488699e+02 -4.088543e+01 -2.076502e-01
18.92 -1.503078e+02 -4.163721e+01 -2.092425e-01
18.93 -1.510645e+02 -4.173651e+01 -2.102518e-01
18.94 -1.516011e+02 -4.197768e+01 -2.110345e-01
18.95 -1.518757e+02 -4.184475e+01 -2.116622e-01
18.96 -1.524776e+02 -4.212346e+01 -2.122453e-01
18.97 -1.531730e+02 -4.251520e+01 -2.128059e-01
18.98 -1.519197e+02 -4.153765e+01 -2.125324e-01
18.99 -1.528267e+02 -4.209498e+01 -2.129767e-01
19 -1.531499e+02 -4.228213e+01 -2.132473e-01
19.01 -1.521417e+02 -4.156387e+01 -2.128334e-01
19.02 -1.524137e+02 -4.185056e+01 -2.126596e-01
19.03 -1.518871e+02 -4.152629e+01 -2.123067e-01
19.04 -1.513003e+02 -4.116873e+01 -2.117499e-01
19.05 -1.507852e+02 -4.108756e+01 -2.110985e-01
19.06 -1.499739e+02 -4.067998e+01 -2.102353e-01
19.07 -1.491905e+02 -4.041786e+01 -2.093042e-01
19.08 -1.483175e+02 -4.011216e+01 -2.081629e-01
19.09 -1.467769e+02 -3.941122e+01 -2.066256e-01
19.1 -1.451696e+02 -3.874658e+01 -2.048404e-01
19.11 -1.435205e+02 -3.808016e+01 -2.029291e-01
19.12 -1.416662e+02 -3.729722e+01 -2.008994e-01
19.13 -1.395376e+02 -3.635371e+01 -1.986232e-01
19.14 -1.378454e+02 -3.573785e+01 -1.964119e-01
19.15 -1.356864e+02 -3.490569e+01 -1.940251e-01
19.16 -1.333966e+02 -3.388284e+01 -1.913977e-01
19.17 -1.318186e+02 -3.358782e+01 -1.888918e-01
19.18 -1.292571e+02 -3.256647e+01 -1.860691e-01
19.19 -1.263776e+02 -3.137491e+01 -1.828106e-01
19.2 -1.238526e+02 -3.054853e+01 -1.795601e-01
19.21 -1.214895e+02 -2.985432e+01 -1.763069e-01
19.22 -1.188126e+02 -2.902490e+01 -1.727101e-01
19.23 -1.154915e+02 -2.791704e+01 -1.686090e-01
19.24 -1.117926e+02 -2.642990e+01 -1.643144e-01
19.25 -1.088178e+02 -2.555887e+01 -1.602186e-01
19.26 -1.048616e+02 -2.405255e+01 -1.558731e-01
19.27 -1.016568e+02 -2.295040e+01 -1.514284e-01
19.28 -9.802081e+01 -2.186153e+01 -1.469127e-01
19.29 -9.442682e+01 -2.068004e+01 -1.423071e-01
19.3 -9.086052e+01 -1.958921e+01 -1.375630e-01
19.31 -8.736258e+01 -1.864609e+01 -1.327108e-01
19.32 -8.386583e+01 -1.763656e+01 -1.278012e-01
19.33 -8.005128e+01 -1.637145e+01 -1.226616e-01
19.34 -7.621945e+01 -1.533463e+01 -1.174236e-01
19.35 -7.259678e+01 -1.448738e+01 -1.121687e-01
19.36 -6.862327e+01 -1.335623e+01 -1.066962e-01
19.37 -6.492747e+01 -1.253911e+01 -1.011938e-01
19.38 -6.090948e+01 -1.146538e+01 -9.548329e-02
19.39 -5.685040e+01 -1.037146e+01 -8.966965e-02
19.4 -5.316696e+01 -9.625585e+00 -8.399165e-02
19.41 -4.897112e+01 -8.823668e+00 -7.826213e-02
