*************************Generated by extractQP.sh*************************
*      Thu Jan  9 10:54:29 MST 2025. Case: 
* Note: Outputs can be visualized with plotQP.py
***************************************************************************
Time(s) p0(Pa) p1(Pa) Q(m3/s)
23 1.532415e+02 -2.314650e+00 6.043364e-02
23.01 1.494997e+02 -2.551537e+00 5.855107e-02
23.02 1.424195e+02 -2.519906e+00 5.700291e-02
23.03 1.477980e+02 -3.125627e+00 5.495650e-02
23.04 1.557071e+02 -4.156489e+00 5.264803e-02
23.05 1.560820e+02 -4.363573e+00 5.043281e-02
23.06 1.341399e+02 -3.921140e+00 4.778166e-02
23.07 1.049570e+02 -3.781715e+00 4.504476e-02
23.08 1.133347e+02 -4.028583e+00 4.329029e-02
23.09 1.139089e+02 -4.280643e+00 4.183005e-02
23.1 1.018318e+02 -3.949964e+00 4.034538e-02
23.11 8.070112e+01 -3.924352e+00 3.811863e-02
23.12 8.892601e+01 -4.641052e+00 3.589981e-02
23.13 1.008343e+02 -5.143835e+00 3.407294e-02
23.14 1.159183e+02 -6.300283e+00 3.234460e-02
23.15 1.043275e+02 -6.053444e+00 3.068074e-02
23.16 6.229976e+01 -3.527420e+00 2.947503e-02
23.17 6.439281e+01 -5.577388e+00 2.629627e-02
23.18 6.675011e+01 -5.540006e+00 2.389280e-02
23.19 4.083490e+01 -5.830942e+00 2.254632e-02
23.2 2.962298e+01 -4.708995e+00 2.254591e-02
23.21 5.491915e+01 -5.590799e+00 2.151253e-02
23.22 6.731493e+01 -6.370892e+00 1.966758e-02
23.23 4.072168e+01 -5.998340e+00 1.811220e-02
23.24 3.516531e+01 -6.009930e+00 1.677404e-02
23.25 4.538505e+01 -6.160809e+00 1.559364e-02
23.26 3.619018e+01 -6.169054e+00 1.422915e-02
23.27 4.404025e+01 -6.521851e+00 1.273209e-02
23.28 3.943538e+01 -6.052964e+00 1.137523e-02
23.29 2.892595e+01 -6.779007e+00 9.148920e-03
23.3 1.391690e+01 -6.506167e+00 7.566155e-03
23.31 7.590285e-01 -6.077738e+00 6.560822e-03
23.32 -1.367744e+00 -6.335651e+00 5.436080e-03
23.33 -3.626690e+01 -6.068651e+00 4.512693e-03
23.34 1.997940e+00 -6.776888e+00 3.312033e-03
23.35 5.915551e+00 -6.638795e+00 2.559828e-03
23.36 3.974221e+00 -6.744057e+00 1.588104e-03
23.37 -1.053582e+01 -6.383808e+00 3.851879e-04
23.38 -8.484111e+00 -6.843249e+00 -1.655207e-03
23.39 -3.128383e+01 -6.659422e+00 -3.114680e-03
23.4 -1.520926e+01 -6.688005e+00 -4.085561e-03
23.41 -2.394407e+01 -6.817796e+00 -5.242161e-03
23.42 -1.906217e+01 -7.086961e+00 -6.510672e-03
23.43 -2.617939e+01 -7.032910e+00 -7.481883e-03
23.44 -1.820105e+01 -6.775227e+00 -8.197698e-03
23.45 -3.973972e+01 -7.011225e+00 -9.181487e-03
23.46 -3.264654e+01 -7.194963e+00 -1.022330e-02
23.47 -3.097208e+01 -7.189792e+00 -1.120739e-02
23.48 -3.417489e+01 -7.413695e+00 -1.235451e-02
23.49 -4.204403e+01 -7.271305e+00 -1.325008e-02
23.5 -5.263178e+01 -7.395663e+00 -1.421164e-02
23.51 -5.858042e+01 -7.207857e+00 -1.501198e-02
23.52 -2.806824e+01 -7.740106e+00 -1.610791e-02
23.53 -4.825847e+01 -7.710989e+00 -1.721894e-02
23.54 -4.745334e+01 -7.667457e+00 -1.801614e-02
23.55 -7.581831e+01 -6.714504e+00 -1.848000e-02
23.56 -7.693469e+01 -7.667038e+00 -2.007072e-02
23.57 -4.900571e+01 -8.107183e+00 -2.126868e-02
23.58 -7.673327e+01 -7.366080e+00 -2.179681e-02
23.59 -6.914394e+01 -7.792410e+00 -2.270137e-02
23.6 -6.628232e+01 -8.054016e+00 -2.373369e-02
23.61 -7.124419e+01 -8.263248e+00 -2.468057e-02
23.62 -7.605035e+01 -7.996736e+00 -2.522679e-02
23.63 -7.685147e+01 -7.918969e+00 -2.583609e-02
23.64 -8.918107e+01 -8.305791e+00 -2.716013e-02
23.65 -8.535695e+01 -8.128003e+00 -2.810622e-02
23.66 -8.908383e+01 -8.005222e+00 -2.877365e-02
23.67 -8.422026e+01 -8.057293e+00 -2.956550e-02
23.68 -8.664748e+01 -8.137443e+00 -3.040781e-02
23.69 -4.206879e+01 -1.036056e+01 -3.221263e-02
23.7 -6.336133e+01 -9.476654e+00 -3.306118e-02
23.71 -8.195457e+01 -9.434642e+00 -3.420723e-02
23.72 -1.108572e+02 -8.624091e+00 -3.506640e-02
23.73 -9.952832e+01 -9.050151e+00 -3.606894e-02
23.74 -1.145054e+02 -8.816244e+00 -3.713109e-02
23.75 -1.079107e+02 -9.171973e+00 -3.830008e-02
23.76 -1.110986e+02 -9.264717e+00 -3.945170e-02
23.77 -1.050542e+02 -9.675994e+00 -4.088528e-02
23.78 -1.265813e+02 -9.305650e+00 -4.233286e-02
23.79 -1.118509e+02 -9.708206e+00 -4.345937e-02
23.8 -1.092189e+02 -1.005424e+01 -4.455598e-02
23.81 -1.272616e+02 -9.735909e+00 -4.573946e-02
23.82 -1.273784e+02 -1.015619e+01 -4.720171e-02
23.83 -1.835573e+02 -8.406620e+00 -4.822138e-02
23.84 -1.354391e+02 -1.007690e+01 -4.939792e-02
23.85 -1.463535e+02 -9.661128e+00 -5.020211e-02
23.86 -1.516432e+02 -1.035723e+01 -5.206178e-02
23.87 -1.326767e+02 -1.072808e+01 -5.342896e-02
23.88 -1.486813e+02 -1.094560e+01 -5.521350e-02
23.89 -1.540075e+02 -1.107038e+01 -5.696437e-02
23.9 -1.657723e+02 -1.084744e+01 -5.855770e-02
23.91 -1.685028e+02 -1.093317e+01 -5.991504e-02
23.92 -1.699522e+02 -1.118182e+01 -6.138223e-02
23.93 -1.555673e+02 -1.255842e+01 -6.326967e-02
23.94 -1.967044e+02 -1.109409e+01 -6.469762e-02
23.95 -1.477553e+02 -1.353117e+01 -6.663693e-02
23.96 -1.860361e+02 -1.209842e+01 -6.828034e-02
23.97 -1.894686e+02 -1.224494e+01 -6.991616e-02
23.98 -1.875681e+02 -1.262935e+01 -7.151962e-02
23.99 -2.108944e+02 -1.285930e+01 -7.367825e-02
24 -2.014455e+02 -1.251101e+01 -7.453138e-02
24.01 -2.130451e+02 -1.283662e+01 -7.620606e-02
24.02 -2.004203e+02 -1.369837e+01 -7.778106e-02
24.03 -2.210550e+02 -1.309396e+01 -7.931561e-02
24.04 -2.156059e+02 -1.357932e+01 -8.073843e-02
24.05 -2.207874e+02 -1.406156e+01 -8.236894e-02
24.06 -2.416962e+02 -1.317003e+01 -8.349929e-02
24.07 -2.246017e+02 -1.431480e+01 -8.499501e-02
24.08 -2.331701e+02 -1.405976e+01 -8.619213e-02
24.09 -2.506861e+02 -1.379907e+01 -8.774843e-02
24.1 -2.392259e+02 -1.458792e+01 -8.897370e-02
24.11 -2.644373e+02 -1.381688e+01 -9.006138e-02
24.12 -2.449994e+02 -1.476146e+01 -9.103730e-02
24.13 -2.535961e+02 -1.424949e+01 -9.160625e-02
24.14 -2.572526e+02 -1.479189e+01 -9.282942e-02
24.15 -2.528079e+02 -1.501728e+01 -9.397724e-02
24.16 -2.772459e+02 -1.398727e+01 -9.488075e-02
24.17 -2.564423e+02 -1.523632e+01 -9.563288e-02
24.18 -2.561238e+02 -1.595837e+01 -9.663899e-02
24.19 -2.631874e+02 -1.528823e+01 -9.720346e-02
24.2 -2.797967e+02 -1.468230e+01 -9.777033e-02
24.21 -2.661851e+02 -1.534030e+01 -9.832941e-02
24.22 -2.770121e+02 -1.492857e+01 -9.889034e-02
24.23 -2.424073e+02 -1.753066e+01 -9.974978e-02
24.24 -2.828645e+02 -1.228353e+01 -9.835371e-02
24.25 -2.656059e+02 -1.744873e+01 -1.004836e-01
24.26 -2.716308e+02 -1.612081e+01 -1.009715e-01
24.27 -2.795194e+02 -1.522664e+01 -1.003060e-01
24.28 -2.864031e+02 -1.418358e+01 -9.952261e-02
24.29 -2.460987e+02 -1.627779e+01 -9.987572e-02
24.3 -2.508583e+02 -1.668563e+01 -9.986101e-02
24.31 -2.970000e+02 -1.316506e+01 -9.936241e-02
24.32 -2.531805e+02 -1.582197e+01 -9.928433e-02
24.33 -2.679720e+02 -1.530110e+01 -9.904891e-02
24.34 -2.949497e+02 -1.326423e+01 -9.806331e-02
24.35 -2.969893e+02 -1.222664e+01 -9.702748e-02
24.36 -2.606272e+02 -1.413734e+01 -9.642515e-02
24.37 -2.847707e+02 -1.272029e+01 -9.596000e-02
24.38 -2.676575e+02 -1.347137e+01 -9.522456e-02
24.39 -2.521022e+02 -1.384276e+01 -9.412442e-02
24.4 -2.879109e+02 -1.123924e+01 -9.292109e-02
24.41 -2.731437e+02 -1.184028e+01 -9.194159e-02
24.42 -2.524975e+02 -1.283257e+01 -9.090241e-02
24.43 -2.338817e+02 -1.294328e+01 -8.965104e-02
24.44 -2.373417e+02 -1.273021e+01 -8.832706e-02
24.45 -2.398875e+02 -1.241102e+01 -8.695728e-02
24.46 -2.242930e+02 -1.277750e+01 -8.535269e-02
24.47 -2.314105e+02 -1.189286e+01 -8.376989e-02
24.48 -2.652778e+02 -8.949385e+00 -8.148103e-02
24.49 -2.194724e+02 -1.111383e+01 -7.946193e-02
24.5 -2.123888e+02 -1.078205e+01 -7.716695e-02
24.51 -2.211150e+02 -1.013776e+01 -7.478719e-02
24.52 -2.028065e+02 -9.710914e+00 -7.246635e-02
24.53 -1.610937e+02 -1.144481e+01 -7.067354e-02
24.54 -2.202720e+02 -8.024064e+00 -6.849827e-02
24.55 -2.137704e+02 -7.653972e+00 -6.599192e-02
24.56 -2.104622e+02 -7.032184e+00 -6.330312e-02
24.57 -1.586720e+02 -8.561179e+00 -6.062703e-02
24.58 -1.654881e+02 -7.732922e+00 -5.802569e-02
24.59 -1.653612e+02 -7.947742e+00 -5.579296e-02
24.6 -1.645568e+02 -6.897084e+00 -5.295568e-02
24.61 -1.417965e+02 -7.175751e+00 -5.011611e-02
24.62 -1.375994e+02 -6.956724e+00 -4.741623e-02
24.63 -1.239818e+02 -6.962652e+00 -4.461920e-02
24.64 -1.183124e+02 -6.443831e+00 -4.162654e-02
24.65 -1.121587e+02 -6.207216e+00 -3.871927e-02
24.66 -5.876046e+01 -7.523023e+00 -3.620355e-02
24.67 -1.028650e+02 -5.735229e+00 -3.305019e-02
24.68 -8.989313e+01 -5.679791e+00 -2.992217e-02
24.69 -7.282434e+01 -5.660262e+00 -2.685554e-02
24.7 -7.126222e+01 -5.357026e+00 -2.377140e-02
24.71 -5.320241e+01 -5.434224e+00 -2.078699e-02
24.72 -4.912670e+01 -5.153860e+00 -1.760562e-02
24.73 -4.560051e+01 -4.977034e+00 -1.438197e-02
24.74 -2.672101e+01 -4.803920e+00 -1.112731e-02
24.75 -2.901100e+01 -4.655903e+00 -7.665458e-03
24.76 2.914710e+00 -4.718328e+00 -4.224109e-03
24.77 1.015811e+01 -4.614911e+00 -8.443718e-04
24.78 -2.653669e+01 -3.870738e+00 2.899516e-03
24.79 2.431926e+01 -4.316155e+00 6.072140e-03
24.8 4.404256e+01 -4.374489e+00 9.110983e-03
24.81 2.620257e+01 -3.948952e+00 1.218112e-02
24.82 3.191970e+01 -3.806656e+00 1.504094e-02
24.83 4.162825e+01 -3.795497e+00 1.792490e-02
24.84 5.476873e+01 -3.812691e+00 2.088347e-02
24.85 6.298401e+01 -3.691781e+00 2.394242e-02
24.86 3.795603e+01 -2.880372e+00 2.735611e-02
24.87 6.752803e+01 -3.274921e+00 3.039325e-02
24.88 9.092291e+01 -3.725961e+00 3.319831e-02
24.89 9.006413e+01 -3.162850e+00 3.619497e-02
24.9 9.848915e+01 -3.327361e+00 3.896052e-02
24.91 9.942090e+01 -3.064781e+00 4.184497e-02
24.92 1.169858e+02 -3.233071e+00 4.472157e-02
24.93 1.179944e+02 -2.746165e+00 4.759748e-02
24.94 1.474275e+02 -3.524699e+00 4.999732e-02
24.95 1.553896e+02 -3.492871e+00 5.240442e-02
24.96 1.410764e+02 -2.482881e+00 5.498807e-02
24.97 1.399573e+02 -1.857479e+00 5.763118e-02
24.98 1.430015e+02 -1.154018e+00 6.032653e-02
24.99 1.491243e+02 -7.097092e-01 6.294269e-02
25 1.656867e+02 -1.094587e+00 6.528901e-02
25.01 1.628163e+02 -6.500862e-01 6.765972e-02
25.02 1.739626e+02 -8.676755e-01 7.005130e-02
25.03 1.904343e+02 -1.217088e+00 7.227641e-02
25.04 2.130925e+02 -1.821017e+00 7.434885e-02
25.05 1.954988e+02 -2.819941e-01 7.643122e-02
25.06 2.037744e+02 -1.176599e-01 7.839004e-02
25.07 1.815997e+02 1.867216e+00 8.048663e-02
25.08 2.026183e+02 9.277301e-01 8.248009e-02
25.09 2.235899e+02 1.936075e-01 8.429309e-02
25.1 2.169870e+02 1.088663e+00 8.606294e-02
25.11 2.267814e+02 9.393433e-01 8.758206e-02
25.12 2.176373e+02 1.942142e+00 8.920080e-02
25.13 2.261785e+02 1.848026e+00 9.072384e-02
25.14 2.421087e+02 8.837394e-01 9.177169e-02
25.15 2.431773e+02 1.522395e+00 9.297835e-02
25.16 2.455162e+02 1.319909e+00 9.381828e-02
25.17 2.516511e+02 1.827576e+00 9.502295e-02
25.18 2.486210e+02 2.021190e+00 9.586822e-02
25.19 2.534573e+02 2.361452e+00 9.679378e-02
25.2 2.516100e+02 2.414237e+00 9.744282e-02
25.21 2.534541e+02 2.826316e+00 9.825572e-02
25.22 2.556865e+02 2.695720e+00 9.881969e-02
25.23 2.558142e+02 3.259584e+00 9.961559e-02
25.24 2.583099e+02 3.015361e+00 1.000693e-01
25.25 2.630945e+02 3.083213e+00 1.006466e-01
25.26 2.598925e+02 3.152356e+00 1.008465e-01
25.27 2.577092e+02 3.829952e+00 1.012967e-01
25.28 2.647389e+02 3.186589e+00 1.015323e-01
25.29 2.564239e+02 4.151449e+00 1.019574e-01
25.3 2.650635e+02 3.394319e+00 1.020363e-01
25.31 2.708601e+02 3.340343e+00 1.021345e-01
25.32 2.467287e+02 5.024692e+00 1.023502e-01
25.33 2.709891e+02 3.481758e+00 1.023272e-01
25.34 2.408026e+02 5.350759e+00 1.023193e-01
25.35 2.854544e+02 2.301710e+00 1.018307e-01
25.36 2.570801e+02 3.812199e+00 1.015022e-01
25.37 2.440777e+02 4.780956e+00 1.011574e-01
25.38 2.708645e+02 2.531692e+00 1.004837e-01
25.39 2.634778e+02 2.714254e+00 9.980214e-02
25.4 2.549723e+02 3.105480e+00 9.904882e-02
25.41 2.828182e+02 1.028830e+00 9.813499e-02
25.42 2.808971e+02 6.253708e-01 9.715181e-02
25.43 2.539932e+02 2.601697e+00 9.639656e-02
25.44 2.460821e+02 2.597867e+00 9.548615e-02
25.45 2.510997e+02 2.071048e+00 9.448737e-02
25.46 2.355872e+02 2.467367e+00 9.353492e-02
25.47 2.430601e+02 1.868417e+00 9.246482e-02
25.48 2.352714e+02 1.940350e+00 9.136923e-02
25.49 2.634538e+02 -5.895182e-01 8.984455e-02
25.5 2.359745e+02 1.037546e+00 8.866683e-02
25.51 2.363596e+02 7.595815e-01 8.749295e-02
25.52 2.497334e+02 -7.419718e-01 8.594813e-02
25.53 2.076549e+02 1.964953e+00 8.474660e-02
25.54 2.315637e+02 -7.253909e-01 8.250448e-02
25.55 2.225849e+02 -9.731985e-01 8.071861e-02
25.56 2.282470e+02 -6.619491e-01 8.021716e-02
25.57 2.023172e+02 6.612907e-01 7.903589e-02
25.58 2.240890e+02 -2.275703e+00 7.635858e-02
25.59 2.007158e+02 -8.631439e-01 7.500367e-02
25.6 1.829381e+02 -1.412611e-02 7.411694e-02
25.61 1.854425e+02 -6.118684e-01 7.261067e-02
25.62 1.844632e+02 -1.102730e+00 7.110160e-02
25.63 1.545154e+02 -2.458078e-01 6.990337e-02
25.64 1.751510e+02 -1.340409e+00 6.827998e-02
25.65 1.771433e+02 -2.196451e+00 6.657560e-02
25.66 1.658236e+02 -2.122897e+00 6.493449e-02
25.67 1.577401e+02 -1.829307e+00 6.325461e-02
25.68 1.461676e+02 -1.785714e+00 6.166452e-02
25.69 1.598576e+02 -2.766890e+00 5.997320e-02
25.7 1.474699e+02 -2.581803e+00 5.839028e-02
25.71 1.544728e+02 -3.271111e+00 5.656016e-02
25.72 1.389239e+02 -2.992776e+00 5.467865e-02
25.73 1.370502e+02 -3.271513e+00 5.311162e-02
25.74 8.837499e+01 -1.475003e+00 5.176040e-02
25.75 1.358984e+02 -3.748883e+00 4.986306e-02
25.76 1.278332e+02 -3.876966e+00 4.773727e-02
25.77 1.000116e+02 -3.378417e+00 4.559938e-02
25.78 1.235696e+02 -4.568853e+00 4.346460e-02
25.79 9.699271e+01 -3.948181e+00 4.179838e-02
25.8 1.063027e+02 -4.326029e+00 3.996437e-02
25.81 1.029964e+02 -4.970849e+00 3.770701e-02
25.82 9.864049e+01 -5.043408e+00 3.578430e-02
25.83 1.295507e+02 -6.259561e+00 3.385720e-02
25.84 8.163417e+01 -4.899187e+00 3.212761e-02
25.85 9.427145e+01 -5.744519e+00 3.002171e-02
25.86 8.234513e+01 -5.000572e+00 2.864758e-02
25.87 5.825848e+01 -5.106894e+00 2.710194e-02
25.88 5.846025e+01 -5.241333e+00 2.556926e-02
25.89 5.774079e+01 -5.198893e+00 2.437942e-02
25.9 5.770719e+01 -5.172785e+00 2.316282e-02
25.91 3.597990e+01 -5.283950e+00 2.134557e-02
25.92 3.886026e+01 -5.664240e+00 1.976693e-02
25.93 8.478343e+01 -6.347181e+00 1.835558e-02
25.94 6.962636e+01 -6.640808e+00 1.630484e-02
25.95 2.822566e+01 -6.026189e+00 1.450031e-02
25.96 5.859167e+00 -5.552429e+00 1.333944e-02
25.97 2.577976e+01 -6.184957e+00 1.226311e-02
25.98 2.133271e+01 -5.941439e+00 1.170875e-02
25.99 2.017449e+01 -5.767695e+00 1.092240e-02
26 2.566557e+01 -6.486911e+00 9.139883e-03
26.01 1.620899e+01 -4.883049e+00 8.394432e-03
26.02 3.371350e+01 -7.996326e+00 5.617958e-03
26.03 -2.991000e+00 -6.734985e+00 4.223752e-03
26.04 4.870554e-02 -6.467189e+00 4.185239e-03
26.05 3.911828e+00 -6.396612e+00 3.911511e-03
26.06 -1.568552e-03 -6.652940e+00 2.899379e-03
26.07 2.328745e+00 -6.747128e+00 1.859462e-03
26.08 8.578000e+00 -6.498662e+00 9.448887e-04
26.09 -4.837917e-01 -6.577278e+00 -4.542153e-04
26.1 -4.951452e+00 -6.730417e+00 -2.182340e-03
26.11 -1.607708e+01 -6.886495e+00 -3.645780e-03
26.12 -1.524008e+01 -6.615094e+00 -4.599016e-03
26.13 -2.273027e+01 -6.747529e+00 -5.719493e-03
26.14 -2.367082e+01 -7.587109e+00 -7.292060e-03
26.15 -4.526251e+01 -6.539263e+00 -7.641791e-03
26.16 -2.361086e+01 -6.883681e+00 -8.069465e-03
26.17 -3.237295e+01 -7.126315e+00 -8.898358e-03
26.18 -3.484570e+01 -7.040490e+00 -9.767304e-03
26.19 -1.430697e+01 -7.565895e+00 -1.105450e-02
26.2 -6.083811e+01 -7.058838e+00 -1.201731e-02
26.21 -3.787095e+01 -7.427072e+00 -1.306001e-02
26.22 -2.406321e+01 -7.659211e+00 -1.405786e-02
26.23 -7.697966e+01 -7.104933e+00 -1.468610e-02
26.24 -4.094600e+01 -7.587372e+00 -1.570879e-02
26.25 -4.953317e+01 -7.467018e+00 -1.654267e-02
26.26 -2.605480e+01 -8.022051e+00 -1.741681e-02
26.27 -5.677069e+01 -7.536270e+00 -1.812633e-02
26.28 -6.358931e+01 -7.763178e+00 -1.932122e-02
26.29 -5.225275e+01 -8.045535e+00 -2.048102e-02
26.3 -6.508851e+01 -7.452574e+00 -2.107416e-02
26.31 -6.802646e+01 -7.708374e+00 -2.198178e-02
26.32 -7.232749e+01 -7.760816e+00 -2.289356e-02
26.33 -6.057368e+01 -8.131655e+00 -2.398603e-02
26.34 -5.995788e+01 -8.702834e+00 -2.512806e-02
26.35 -8.118854e+01 -7.787578e+00 -2.535789e-02
26.36 -7.424315e+01 -7.870154e+00 -2.583411e-02
26.37 -7.653563e+01 -8.370545e+00 -2.703127e-02
26.38 -7.804629e+01 -8.142256e+00 -2.802011e-02
26.39 -8.192126e+01 -8.384766e+00 -2.913054e-02
26.4 -9.404885e+01 -8.486423e+00 -3.058009e-02
26.41 -8.605838e+01 -8.819761e+00 -3.190135e-02
26.42 -1.018252e+02 -8.600186e+00 -3.303142e-02
26.43 -9.258703e+01 -9.258097e+00 -3.444046e-02
26.44 -9.402542e+01 -9.095299e+00 -3.541672e-02
26.45 -1.042203e+02 -8.961610e+00 -3.634961e-02
26.46 -1.022853e+02 -9.236604e+00 -3.754908e-02
26.47 -1.066803e+02 -9.460253e+00 -3.893052e-02
26.48 -1.202398e+02 -8.944351e+00 -3.985994e-02
26.49 -1.117598e+02 -9.461212e+00 -4.130263e-02
26.5 -1.303648e+02 -9.371803e+00 -4.277165e-02
26.51 -1.234004e+02 -9.507498e+00 -4.390657e-02
26.52 -1.014431e+02 -1.043174e+01 -4.526805e-02
26.53 -1.273797e+02 -9.880152e+00 -4.655362e-02
26.54 -1.605632e+02 -9.107271e+00 -4.787536e-02
26.55 -1.302936e+02 -1.014066e+01 -4.910274e-02
26.56 -1.410892e+02 -1.008670e+01 -5.045557e-02
26.57 -1.401315e+02 -1.045747e+01 -5.196311e-02
26.58 -1.429876e+02 -1.055334e+01 -5.314259e-02
26.59 -1.499570e+02 -1.073096e+01 -5.462933e-02
26.6 -1.486229e+02 -1.129166e+01 -5.633400e-02
26.61 -1.581314e+02 -1.093743e+01 -5.775758e-02
26.62 -2.032757e+02 -9.338004e+00 -5.909250e-02
26.63 -1.286820e+02 -1.294384e+01 -6.096611e-02
26.64 -1.729330e+02 -1.152829e+01 -6.257044e-02
26.65 -1.713343e+02 -1.159872e+01 -6.411277e-02
26.66 -1.800063e+02 -1.190828e+01 -6.588284e-02
26.67 -1.851097e+02 -1.160656e+01 -6.713758e-02
26.68 -1.964647e+02 -1.195098e+01 -6.888399e-02
26.69 -1.725514e+02 -1.328130e+01 -7.075298e-02
26.7 -2.015285e+02 -1.232166e+01 -7.218780e-02
26.71 -1.989818e+02 -1.266828e+01 -7.361411e-02
26.72 -2.026096e+02 -1.298401e+01 -7.500721e-02
26.73 -2.107881e+02 -1.269419e+01 -7.644075e-02
26.74 -2.073011e+02 -1.385529e+01 -7.854837e-02
26.75 -1.912500e+02 -1.462952e+01 -7.967171e-02
26.76 -2.380689e+02 -1.215776e+01 -8.063575e-02
26.77 -2.108028e+02 -1.443829e+01 -8.243590e-02
26.78 -2.303047e+02 -1.333771e+01 -8.335429e-02
26.79 -2.232709e+02 -1.449070e+01 -8.492528e-02
26.8 -2.224394e+02 -1.435945e+01 -8.629803e-02
26.81 -2.175759e+02 -1.557129e+01 -8.778523e-02
26.82 -2.399041e+02 -1.463277e+01 -8.894125e-02
26.83 -2.427822e+02 -1.422115e+01 -8.962605e-02
26.84 -2.465183e+02 -1.487338e+01 -9.090362e-02
26.85 -2.493983e+02 -1.467083e+01 -9.190072e-02
26.86 -2.589286e+02 -1.480661e+01 -9.325815e-02
26.87 -2.582857e+02 -1.457958e+01 -9.398187e-02
26.88 -2.604617e+02 -1.513026e+01 -9.491351e-02
26.89 -2.617608e+02 -1.493462e+01 -9.549041e-02
26.9 -2.453604e+02 -1.582747e+01 -9.610027e-02
26.91 -2.662231e+02 -1.464326e+01 -9.659064e-02
26.92 -2.612854e+02 -1.533512e+01 -9.737460e-02
26.93 -3.000896e+02 -1.357185e+01 -9.853451e-02
26.94 -2.711460e+02 -1.479252e+01 -9.849666e-02
26.95 -2.672847e+02 -1.544120e+01 -9.869484e-02
26.96 -2.708029e+02 -1.507796e+01 -9.895748e-02
26.97 -3.029078e+02 -1.400499e+01 -9.899379e-02
26.98 -2.409078e+02 -1.734988e+01 -9.926867e-02
26.99 -2.376655e+02 -1.774180e+01 -9.938855e-02
27 -2.666552e+02 -1.515839e+01 -9.889323e-02
27.01 -2.871266e+02 -1.411635e+01 -9.842889e-02
27.02 -2.708520e+02 -1.435199e+01 -9.808744e-02
27.03 -2.726880e+02 -1.460656e+01 -9.801541e-02
27.04 -2.571540e+02 -1.540484e+01 -9.791384e-02
27.05 -3.016357e+02 -1.225525e+01 -9.718506e-02
27.06 -2.637249e+02 -1.415567e+01 -9.649558e-02
27.07 -2.685214e+02 -1.380186e+01 -9.592647e-02
27.08 -2.587255e+02 -1.402174e+01 -9.537872e-02
27.09 -2.590435e+02 -1.381960e+01 -9.468317e-02
27.1 -2.535048e+02 -1.375925e+01 -9.380732e-02
27.11 -2.705660e+02 -1.277056e+01 -9.270751e-02
27.12 -2.508050e+02 -1.323320e+01 -9.176806e-02
27.13 -2.506428e+02 -1.297879e+01 -9.067841e-02
27.14 -2.386873e+02 -1.314994e+01 -8.941799e-02
27.15 -2.514338e+02 -1.221307e+01 -8.821305e-02
27.16 -2.361014e+02 -1.261251e+01 -8.652020e-02
27.17 -2.351145e+02 -1.186285e+01 -8.474980e-02
27.18 -1.983210e+02 -1.371818e+01 -8.315923e-02
27.19 -2.535696e+02 -9.439277e+00 -8.062278e-02
27.2 -2.559889e+02 -8.590982e+00 -7.823523e-02
27.21 -2.099307e+02 -1.055320e+01 -7.611153e-02
27.22 -2.336897e+02 -8.911096e+00 -7.373478e-02
27.23 -1.968929e+02 -9.902271e+00 -7.150496e-02
27.24 -1.986661e+02 -9.311474e+00 -6.946859e-02
27.25 -2.169414e+02 -7.653275e+00 -6.728784e-02
27.26 -2.137864e+02 -7.819612e+00 -6.513423e-02
27.27 -1.805708e+02 -8.410088e+00 -6.260258e-02
27.28 -1.497528e+02 -8.951515e+00 -6.017155e-02
27.29 -1.596788e+02 -8.196824e+00 -5.796490e-02
27.3 -1.624725e+02 -7.663532e+00 -5.579032e-02
27.31 -1.882317e+02 -6.027759e+00 -5.312701e-02
