*************************Generated by extractForces.sh*************************
*      Wed Apr  2 09:07:45 MDT 2025 - Case: surge/T21.25/
* Note: Data was extracted from log.overInterDyMFoam using extractForces.sh
*       Can be visualized with plotForces.py
*******************************************************************************
Time X(x3) Force(x3) Moment(x3)
2.32              3122.61 0.633978 8653.28              0.662945 51159.7 -2.99441
2.33              3065.64 2.27603 8567              0.467676 50690 -12.3522
2.34              3073.21 1.71627 8603.11              0.574929 50915.5 -9.18764
2.35              3010.01 2.10103 8500.04              0.401509 50351.8 -11.4665
2.36              3047.06 0.91904 8598.07              0.504703 50927.3 -4.37379
2.37              2951.4 2.11814 8438.93              0.304844 50044.3 -11.578
2.38              3004.32 1.95571 8560.79              0.594633 50759 -10.6488
2.39              2916.62 2.33709 8420.57              0.342441 49981.4 -12.9583
2.4              2969.42 9.04819 8549.92              -0.26592 50727.5 -52.174
2.41              2895.57 2.36612 8442.06              0.211729 50138.7 -13.5342
2.42              2951.73 -6.99366 8605.57              -1.0583 51078.1 36.1865
2.43              2877.42 3.94782 8452.59              0.84817 50241.1 -21.9819
2.44              2917.05 18.1496 8620.08              3.49901 51192.1 -97.9649
2.45              2834.98 2.86804 8404.69              0.287127 50015.3 -16.7788
2.46              2832.25 -5.32756 8460.49              0.814576 50327.5 30.9092
2.47              2763.82 0.572052 8358.39              0.26141 49775.5 -3.24726
2.48              2817.16 0.17703 8485.4              0.871593 50511.5 -1.02941
2.49              2697.97 5.95034 8327.64              0.052906 49633.3 -32.6579
2.5              2779.16 2.29894 8506.78              0.799579 50667.9 -13.1948
2.51              2655.94 0.397187 8281.94              0.477066 49408.6 -2.9779
2.52              2748.52 1.96588 8510.93              0.817589 50726.6 -11.5929
2.53              2628.54 1.73893 8285.77              0.334321 49469.5 -10.5613
2.54              2710.17 -2.55758 8542.35              1.05005 50937.4 13.5463
2.55              2592.82 -1.17148 8321.31              0.48532 49702.4 5.80633
2.56              2647.15 0.54809 8467.8              0.772798 50551.3 -3.59663
2.57              2526.28 1.78708 8245.06              0.215162 49306.4 -10.8991
2.58              2587.75 1.41854 8414.47              0.673574 50287.3 -8.67706
2.59              2480.05 0.888987 8220.63              0.200645 49203.1 -5.69766
2.6              2532.33 0.993194 8382.81              0.581536 50140.8 -6.09803
2.61              2422.43 1.14584 8171.82              0.153716 48963.1 -7.34576
2.62              2480.63 1.48232 8358.78              0.613751 50037.8 -9.1283
2.63              2337.33 7.30557 8083.53              -0.857514 48482.3 -43.9167
2.64              2462.66 -0.478448 8436.96              0.065017 50505.8 1.07469
2.65              2324.61 -30.0197 8249.75              -5.46778 49433.4 159.966
2.66              2399.46 1.89437 8388.65              0.872625 50264.1 -11.5839
2.67              2269.41 38.7721 8282.54              7.36014 49632.6 -210.928
2.68              2314.43 4.35444 8270.21              1.06376 49628.8 -25.4866
2.69              2193.5 -2.4687 8058.1              0.180252 48420.6 13.6072
2.7              2241.2 1.06486 8223.66              0.865182 49381.9 -7.01502
2.71              2113.97 -0.231349 7949.68              0.153064 47838.8 0.10597
2.72              2186.99 3.56552 8233.9              0.388335 49459.9 -20.9397
2.73              2051.23 0.260498 7921.05              0.23787 47697.8 -3.13169
2.74              2133.95 0.39425 8186.13              0.566655 49218.2 -3.51117
2.75              1983.32 1.53642 7827.43              -0.147293 47197.8 -10.5935
2.76              2089.61 -2.1636 8220.2              0.648638 49428.6 10.9627
2.77              1895.82 -0.656534 7744.59              -0.165102 46750.2 1.88402
2.78              2055.86 -0.289306 8244.75              0.624841 49591.4 0.595338
2.79              1838.89 1.15675 7703.06              -0.316383 46536.9 -8.46753
2.8              1977.97 0.311619 8152.93              0.422281 49093.9 -2.98827
2.81              1781.89 0.854395 7660.25              -0.373476 46315.3 -6.76638
2.82              1905.51 -0.311387 8085.93              0.322705 48732.8 0.867824
2.83              1719.36 0.78133 7610.59              -0.42064 46051.9 -6.33534
2.84              1833.48 0.32265 8008.76              0.312093 48316.2 -3.07604
2.85              1634.19 4.30742 7509.39              -1.40237 45483.3 -27.5956
2.86              1793.68 -4.08314 8072.16              -1.03872 48681.9 20.9399
2.87              1589.58 -47.3092 7654.04              -9.68893 46291.9 255.052
2.88              1722.05 -0.681699 7993.97              0.290587 48258.7 2.68838
2.89              1514.35 51.1828 7656.22              10.0211 46295.6 -280.96
2.9              1649.34 5.46582 7897.65              1.06691 47734 -31.7543
2.91              1441.71 -2.95182 7346.02              -0.190965 44592.9 15.9167
2.92              1567.8 0.565623 7829.35              0.600883 47348.5 -4.21901
2.93              1373.52 -1.40526 7260.07              -0.67764 44120.8 6.22441
2.94              1495.7 1.89592 7780.53              -0.105293 47079 -11.5719
2.95              1299.2 -0.445177 7202.76              -0.926678 43803.7 0.661513
2.96              1445.48 -1.18294 7747.85              0.225003 46902.3 5.46716
2.97              1241.02 -0.347415 7097.23              -1.0431 43218 -0.11781
2.98              1397.11 -0.499451 7776.08              0.145697 47069.4 1.78115
