*************************Generated by extractTensions.sh************************
*      Wed Jan  8 20:35:53 MST 2025. Case: 3D_RM6_4CPH_mid
* Note: Data was extracted from log.overInterDyMFoam using extractTensions.sh
*       Can be visualized with plotTensions.py
********************************************************************************
Time Line1_fx Line1_fy Line1_fz	Line2_fx Line2_fy Line2_fz	Line3_fx Line3_fy Line3_fz
1.03		-14.757 	 -8.22577 	 -1.10435	-14.757 	 8.22577 	 -1.10435	5.80143 	 -0 	 -1.61879
1.04		-14.7514 	 -8.22266 	 -1.10412	-14.7514 	 8.22266 	 -1.10412	5.80386 	 -0 	 -1.61879
1.05		-14.7456 	 -8.21952 	 -1.10388	-14.7456 	 8.21952 	 -1.10388	5.80648 	 -0 	 -1.61886
1.06		-14.74 	 -8.21639 	 -1.10364	-14.74 	 8.21639 	 -1.10364	5.80919 	 -0 	 -1.61897
1.07		-14.7343 	 -8.21327 	 -1.10339	-14.7343 	 8.21327 	 -1.10339	5.81199 	 -0 	 -1.61912
1.08		-14.7286 	 -8.21013 	 -1.10313	-14.7286 	 8.21013 	 -1.10313	5.81494 	 -0 	 -1.61932
1.09		-14.7229 	 -8.20698 	 -1.10287	-14.7229 	 8.20698 	 -1.10287	5.81803 	 -0 	 -1.61958
1.1		-14.7172 	 -8.20384 	 -1.1026	-14.7172 	 8.20384 	 -1.1026	5.8212 	 -0 	 -1.61988
1.11		-14.7115 	 -8.20069 	 -1.10231	-14.7115 	 8.20069 	 -1.10231	5.82449 	 -0 	 -1.62023
1.12		-14.7057 	 -8.19753 	 -1.10203	-14.7057 	 8.19753 	 -1.10203	5.8279 	 -0 	 -1.62063
1.13		-14.7 	 -8.19438 	 -1.10173	-14.7 	 8.19438 	 -1.10173	5.83137 	 -0 	 -1.62106
1.14		-14.6943 	 -8.19124 	 -1.10143	-14.6943 	 8.19124 	 -1.10143	5.83493 	 -0 	 -1.62153
1.15		-14.6886 	 -8.18808 	 -1.10112	-14.6886 	 8.18808 	 -1.10112	5.83863 	 -0 	 -1.62206
1.16		-14.6828 	 -8.1849 	 -1.1008	-14.6828 	 8.1849 	 -1.1008	5.84248 	 -0 	 -1.62265
1.17		-14.677 	 -8.18171 	 -1.10047	-14.677 	 8.18171 	 -1.10047	5.84648 	 -0 	 -1.6233
