*************************Generated by extractForces.sh*************************
*      Wed Apr  2 09:07:47 MDT 2025 - Case: surge/T25/
* Note: Data was extracted from log.overInterDyMFoam using extractForces.sh
*       Can be visualized with plotForces.py
*******************************************************************************
Time X(x3) Force(x3) Moment(x3)
3.46              348.22 -6.35206 6446.93              -0.249587 39046.4 35.2526
3.47              282.718 -1.24693 6408.35              -0.203849 38824.7 7.34162
3.48              240.162 -0.537656 6361.6              -0.299139 38560.6 2.58173
3.49              184.749 -0.242631 6318              -0.248567 38317.5 1.26576
3.5              147.27 -0.529802 6291.47              -0.157823 38166.2 2.96694
3.51              132.391 5.44522 6288.79              -0.286825 38158.6 -30.5372
3.52              68.3413 3.19141 6237.41              -0.332288 37867.3 -18.3258
3.53              7.83098 0.759689 6200.5              -0.113342 37655.8 -4.62078
3.54              -41.3687 0.259382 6162.93              -0.0951467 37444 -1.68869
3.55              -80.8744 -1.30146 6137.02              -0.0354041 37298.5 7.42073
3.56              -122.528 -0.381137 6125.31              -0.0231679 37232.5 2.1625
3.57              -167.967 -0.298115 6089.72              -0.0198966 37031.2 1.68308
3.58              -213.099 0.3048 6061.72              0.0891381 36873.4 -2.03476
3.59              -255.83 0.375337 6030.98              0.109109 36698.8 -2.46467
3.6              -304.362 -0.188362 5993.31              0.0419806 36485.9 1.04389
3.61              -345.624 -0.233246 5958.95              0.0589755 36291.2 1.36168
3.62              -372.774 -7.60815 5965.15              0.764912 36338.1 45.7676
3.63              -420.205 1.28438 5909.64              1.36054 36019.9 -6.45222
3.64              -479.638 0.44763 5833.7              0.0640106 35586.5 -2.62992
3.65              -511.348 15.1346 5769.61              4.46428 35234.9 -82.3371
3.66              -561.181 -0.8697 5790.91              0.182026 35339.1 5.12644
3.67              -593.896 -21.3674 5688.91              -5.406 34782.1 118.081
3.68              -638.42 -2.78065 5743.4              0.0324034 35066.8 16.4181
3.69              -674.287 1.51837 5718.18              0.215124 34924 -8.75974
3.7              -701.025 8.5584 5691.85              -1.10122 34807.2 -51.0524
3.71              -763.991 -0.0137153 5637.03              0.176113 34465.2 -0.192242
3.72              -805.808 0.0861977 5606.82              -0.0570295 34286.6 -0.416746
3.73              -855.477 0.285256 5560.24              0.337638 34009.1 -1.47813
