*************************Generated by extractMotion.sh**********************
*      Wed Jul  2 13:43:52 MDT 2025 - Case: heave/mesh_4x/
* Note: Data was extracted from log.overInterDyMFoam using extractMotion.sh
*       Can be visualized with plotMotion.py                            
10.7 16.7233 0 -0.448298 1 0 0 0 1 0 0 0 1  0 0 0.0284367 0 0 0
10.71 16.7233 0 -0.448002 1 0 0 0 1 0 0 0 1  0 0 0.0296058 0 0 0
10.72 16.7233 0 -0.447728 1 0 0 0 1 0 0 0 1  0 0 0.0271608 0 0 0
10.73 16.7233 0 -0.44744 1 0 0 0 1 0 0 0 1  0 0 0.0285587 0 0 0
10.74 16.7233 0 -0.447168 1 0 0 0 1 0 0 0 1  0 0 0.027076 0 0 0
10.75 16.7233 0 -0.446897 1 0 0 0 1 0 0 0 1  0 0 0.0268357 0 0 0
10.76 16.7233 0 -0.446627 1 0 0 0 1 0 0 0 1  0 0 0.0268684 0 0 0
10.77 16.7233 0 -0.446368 1 0 0 0 1 0 0 0 1  0 0 0.0256225 0 0 0
10.78 16.7233 0 -0.446107 1 0 0 0 1 0 0 0 1  0 0 0.025872 0 0 0
10.79 16.7233 0 -0.445855 1 0 0 0 1 0 0 0 1  0 0 0.0249324 0 0 0
10.8 16.7233 0 -0.445607 1 0 0 0 1 0 0 0 1  0 0 0.0245496 0 0 0
10.81 16.7233 0 -0.445363 1 0 0 0 1 0 0 0 1  0 0 0.0241996 0 0 0
10.82 16.7233 0 -0.445126 1 0 0 0 1 0 0 0 1  0 0 0.0233797 0 0 0
10.83 16.7233 0 -0.444892 1 0 0 0 1 0 0 0 1  0 0 0.0231602 0 0 0
10.84 16.7233 0 -0.444666 1 0 0 0 1 0 0 0 1  0 0 0.022389 0 0 0
10.85 16.7233 0 -0.444443 1 0 0 0 1 0 0 0 1  0 0 0.0219681 0 0 0
10.86 16.7233 0 -0.444226 1 0 0 0 1 0 0 0 1  0 0 0.0214208 0 0 0
10.87 16.7233 0 -0.444016 1 0 0 0 1 0 0 0 1  0 0 0.0207183 0 0 0
10.88 16.7233 0 -0.44381 1 0 0 0 1 0 0 0 1  0 0 0.0203732 0 0 0
10.89 16.7233 0 -0.44361 1 0 0 0 1 0 0 0 1  0 0 0.0197586 0 0 0
10.9 16.7233 0 -0.443416 1 0 0 0 1 0 0 0 1  0 0 0.0191053 0 0 0
10.91 16.7233 0 -0.443226 1 0 0 0 1 0 0 0 1  0 0 0.0187209 0 0 0
10.92 16.7233 0 -0.443043 1 0 0 0 1 0 0 0 1  0 0 0.017972 0 0 0
10.93 16.7233 0 -0.442865 1 0 0 0 1 0 0 0 1  0 0 0.0175286 0 0 0
10.94 16.7233 0 -0.442693 1 0 0 0 1 0 0 0 1  0 0 0.0169037 0 0 0
10.95 16.7233 0 -0.442527 1 0 0 0 1 0 0 0 1  0 0 0.0163047 0 0 0
10.96 16.7233 0 -0.442367 1 0 0 0 1 0 0 0 1  0 0 0.0157855 0 0 0
10.97 16.7233 0 -0.442212 1 0 0 0 1 0 0 0 1  0 0 0.0151249 0 0 0
10.98 16.7233 0 -0.442063 1 0 0 0 1 0 0 0 1  0 0 0.0146022 0 0 0
10.99 16.7233 0 -0.441921 1 0 0 0 1 0 0 0 1  0 0 0.0139586 0 0 0
11 16.7233 0 -0.441784 1 0 0 0 1 0 0 0 1  0 0 0.0133763 0 0 0
11.01 16.7233 0 -0.441653 1 0 0 0 1 0 0 0 1  0 0 0.012769 0 0 0
11.02 16.7233 0 -0.441529 1 0 0 0 1 0 0 0 1  0 0 0.0121462 0 0 0
11.03 16.7233 0 -0.44141 1 0 0 0 1 0 0 0 1  0 0 0.0115401 0 0 0
11.04 16.7233 0 -0.441298 1 0 0 0 1 0 0 0 1  0 0 0.0109211 0 0 0
11.05 16.7233 0 -0.441192 1 0 0 0 1 0 0 0 1  0 0 0.0102853 0 0 0
11.06 16.7233 0 -0.441092 1 0 0 0 1 0 0 0 1  0 0 0.00965919 0 0 0
11.07 16.7233 0 -0.440999 1 0 0 0 1 0 0 0 1  0 0 0.00901365 0 0 0
11.08 16.7233 0 -0.440912 1 0 0 0 1 0 0 0 1  0 0 0.0083666 0 0 0
11.09 16.7233 0 -0.440832 1 0 0 0 1 0 0 0 1  0 0 0.00772072 0 0 0
11.1 16.7233 0 -0.440758 1 0 0 0 1 0 0 0 1  0 0 0.007055 0 0 0
11.11 16.7233 0 -0.440691 1 0 0 0 1 0 0 0 1  0 0 0.00639444 0 0 0
11.12 16.7233 0 -0.44063 1 0 0 0 1 0 0 0 1  0 0 0.00572773 0 0 0
11.13 16.7233 0 -0.440576 1 0 0 0 1 0 0 0 1  0 0 0.00504938 0 0 0
11.14 16.7233 0 -0.440529 1 0 0 0 1 0 0 0 1  0 0 0.00437518 0 0 0
11.15 16.7233 0 -0.440489 1 0 0 0 1 0 0 0 1  0 0 0.00368969 0 0 0
11.16 16.7233 0 -0.440455 1 0 0 0 1 0 0 0 1  0 0 0.00301025 0 0 0
11.17 16.7233 0 -0.440429 1 0 0 0 1 0 0 0 1  0 0 0.00231685 0 0 0
11.18 16.7233 0 -0.440409 1 0 0 0 1 0 0 0 1  0 0 0.00165098 0 0 0
11.19 16.7233 0 -0.440396 1 0 0 0 1 0 0 0 1  0 0 0.000982514 0 0 0
11.2 16.7233 0 -0.440389 1 0 0 0 1 0 0 0 1  0 0 0.000296073 0 0 0
11.21 16.7233 0 -0.44039 1 0 0 0 1 0 0 0 1  0 0 -0.000357578 0 0 0
11.22 16.7233 0 -0.440397 1 0 0 0 1 0 0 0 1  0 0 -0.0010341 0 0 0
11.23 16.7233 0 -0.44041 1 0 0 0 1 0 0 0 1  0 0 -0.0016795 0 0 0
11.24 16.7233 0 -0.44043 1 0 0 0 1 0 0 0 1  0 0 -0.00233145 0 0 0
11.25 16.7233 0 -0.440457 1 0 0 0 1 0 0 0 1  0 0 -0.00298489 0 0 0
11.26 16.7233 0 -0.44049 1 0 0 0 1 0 0 0 1  0 0 -0.00361358 0 0 0
11.27 16.7233 0 -0.440529 1 0 0 0 1 0 0 0 1  0 0 -0.00426297 0 0 0
11.28 16.7233 0 -0.440575 1 0 0 0 1 0 0 0 1  0 0 -0.00489144 0 0 0
11.29 16.7233 0 -0.440627 1 0 0 0 1 0 0 0 1  0 0 -0.00551975 0 0 0
11.3 16.7233 0 -0.440685 1 0 0 0 1 0 0 0 1  0 0 -0.00615357 0 0 0
11.31 16.7233 0 -0.44075 1 0 0 0 1 0 0 0 1  0 0 -0.00676534 0 0 0
11.32 16.7233 0 -0.44082 1 0 0 0 1 0 0 0 1  0 0 -0.00739033 0 0 0
11.33 16.7233 0 -0.440897 1 0 0 0 1 0 0 0 1  0 0 -0.00799806 0 0 0
11.34 16.7233 0 -0.44098 1 0 0 0 1 0 0 0 1  0 0 -0.00861829 0 0 0
11.35 16.7233 0 -0.44107 1 0 0 0 1 0 0 0 1  0 0 -0.00922362 0 0 0
11.36 16.7233 0 -0.441165 1 0 0 0 1 0 0 0 1  0 0 -0.00982819 0 0 0
11.37 16.7233 0 -0.441266 1 0 0 0 1 0 0 0 1  0 0 -0.0104392 0 0 0
11.38 16.7233 0 -0.441374 1 0 0 0 1 0 0 0 1  0 0 -0.0110323 0 0 0
11.39 16.7233 0 -0.441487 1 0 0 0 1 0 0 0 1  0 0 -0.0116403 0 0 0
11.4 16.7233 0 -0.441606 1 0 0 0 1 0 0 0 1  0 0 -0.0122319 0 0 0
11.41 16.7233 0 -0.441732 1 0 0 0 1 0 0 0 1  0 0 -0.0128265 0 0 0
11.42 16.7233 0 -0.441863 1 0 0 0 1 0 0 0 1  0 0 -0.0134176 0 0 0
11.43 16.7233 0 -0.442 1 0 0 0 1 0 0 0 1  0 0 -0.0140026 0 0 0
11.44 16.7233 0 -0.442143 1 0 0 0 1 0 0 0 1  0 0 -0.0145888 0 0 0
11.45 16.7233 0 -0.442292 1 0 0 0 1 0 0 0 1  0 0 -0.0151707 0 0 0
11.46 16.7233 0 -0.442446 1 0 0 0 1 0 0 0 1  0 0 -0.0157544 0 0 0
11.47 16.7233 0 -0.442607 1 0 0 0 1 0 0 0 1  0 0 -0.0163377 0 0 0
11.48 16.7233 0 -0.442773 1 0 0 0 1 0 0 0 1  0 0 -0.0169039 0 0 0
11.49 16.7233 0 -0.442945 1 0 0 0 1 0 0 0 1  0 0 -0.0174866 0 0 0
11.5 16.7233 0 -0.443122 1 0 0 0 1 0 0 0 1  0 0 -0.0180433 0 0 0
11.51 16.7233 0 -0.443306 1 0 0 0 1 0 0 0 1  0 0 -0.0186124 0 0 0
11.52 16.7233 0 -0.443495 1 0 0 0 1 0 0 0 1  0 0 -0.0191657 0 0 0
11.53 16.7233 0 -0.443689 1 0 0 0 1 0 0 0 1  0 0 -0.0197111 0 0 0
11.54 16.7233 0 -0.443889 1 0 0 0 1 0 0 0 1  0 0 -0.0202625 0 0 0
11.55 16.7233 0 -0.444094 1 0 0 0 1 0 0 0 1  0 0 -0.0207912 0 0 0
11.56 16.7233 0 -0.444305 1 0 0 0 1 0 0 0 1  0 0 -0.0213932 0 0 0
11.57 16.7233 0 -0.44452 1 0 0 0 1 0 0 0 1  0 0 -0.021741 0 0 0
11.58 16.7233 0 -0.444742 1 0 0 0 1 0 0 0 1  0 0 -0.0225152 0 0 0
11.59 16.7233 0 -0.444968 1 0 0 0 1 0 0 0 1  0 0 -0.0228185 0 0 0
11.6 16.7233 0 -0.4452 1 0 0 0 1 0 0 0 1  0 0 -0.0234525 0 0 0
11.61 16.7233 0 -0.445437 1 0 0 0 1 0 0 0 1  0 0 -0.0239184 0 0 0
11.62 16.7233 0 -0.445678 1 0 0 0 1 0 0 0 1  0 0 -0.0243927 0 0 0
11.63 16.7233 0 -0.445925 1 0 0 0 1 0 0 0 1  0 0 -0.024948 0 0 0
11.64 16.7233 0 -0.446176 1 0 0 0 1 0 0 0 1  0 0 -0.025367 0 0 0
11.65 16.7233 0 -0.446433 1 0 0 0 1 0 0 0 1  0 0 -0.0258982 0 0 0
11.66 16.7233 0 -0.446694 1 0 0 0 1 0 0 0 1  0 0 -0.0263538 0 0 0
11.67 16.7233 0 -0.44696 1 0 0 0 1 0 0 0 1  0 0 -0.0268085 0 0 0
11.68 16.7233 0 -0.447231 1 0 0 0 1 0 0 0 1  0 0 -0.0273539 0 0 0
11.69 16.7233 0 -0.447506 1 0 0 0 1 0 0 0 1  0 0 -0.0277397 0 0 0
11.7 16.7233 0 -0.447785 1 0 0 0 1 0 0 0 1  0 0 -0.0281778 0 0 0
11.71 16.7233 0 -0.448069 1 0 0 0 1 0 0 0 1  0 0 -0.0286147 0 0 0
11.72 16.7233 0 -0.448357 1 0 0 0 1 0 0 0 1  0 0 -0.0290128 0 0 0
11.73 16.7233 0 -0.44865 1 0 0 0 1 0 0 0 1  0 0 -0.029423 0 0 0
11.74 16.7233 0 -0.448946 1 0 0 0 1 0 0 0 1  0 0 -0.0298035 0 0 0
11.75 16.7233 0 -0.449246 1 0 0 0 1 0 0 0 1  0 0 -0.0301872 0 0 0
11.76 16.7233 0 -0.449549 1 0 0 0 1 0 0 0 1  0 0 -0.0305508 0 0 0
11.77 16.7233 0 -0.449856 1 0 0 0 1 0 0 0 1  0 0 -0.0308908 0 0 0
11.78 16.7233 0 -0.450167 1 0 0 0 1 0 0 0 1  0 0 -0.0312506 0 0 0
11.79 16.7233 0 -0.450467 1 0 0 0 1 0 0 0 1  0 0 -0.0298802 0 0 0
11.8 16.7233 0 -0.450793 1 0 0 0 1 0 0 0 1  0 0 -0.0327745 0 0 0
11.81 16.7233 0 -0.4511 1 0 0 0 1 0 0 0 1  0 0 -0.0309533 0 0 0
11.82 16.7233 0 -0.45143 1 0 0 0 1 0 0 0 1  0 0 -0.0331495 0 0 0
11.83 16.7233 0 -0.451755 1 0 0 0 1 0 0 0 1  0 0 -0.0328571 0 0 0
11.84 16.7233 0 -0.452085 1 0 0 0 1 0 0 0 1  0 0 -0.0330266 0 0 0
11.85 16.7233 0 -0.45242 1 0 0 0 1 0 0 0 1  0 0 -0.0336569 0 0 0
11.86 16.7233 0 -0.452755 1 0 0 0 1 0 0 0 1  0 0 -0.033713 0 0 0
11.87 16.7233 0 -0.453114 1 0 0 0 1 0 0 0 1  0 0 -0.0363771 0 0 0
11.88 16.7233 0 -0.453436 1 0 0 0 1 0 0 0 1  0 0 -0.0321077 0 0 0
11.89 16.7233 0 -0.453808 1 0 0 0 1 0 0 0 1  0 0 -0.0373723 0 0 0
11.9 16.7233 0 -0.454147 1 0 0 0 1 0 0 0 1  0 0 -0.0342738 0 0 0
11.91 16.7233 0 -0.454505 1 0 0 0 1 0 0 0 1  0 0 -0.0356676 0 0 0
11.92 16.7233 0 -0.45487 1 0 0 0 1 0 0 0 1  0 0 -0.0369514 0 0 0
11.93 16.7233 0 -0.455221 1 0 0 0 1 0 0 0 1  0 0 -0.0351032 0 0 0
11.94 16.7233 0 -0.455597 1 0 0 0 1 0 0 0 1  0 0 -0.0377125 0 0 0
11.95 16.7233 0 -0.455957 1 0 0 0 1 0 0 0 1  0 0 -0.0362671 0 0 0
11.96 16.7233 0 -0.456329 1 0 0 0 1 0 0 0 1  0 0 -0.0372383 0 0 0
11.97 16.7233 0 -0.456703 1 0 0 0 1 0 0 0 1  0 0 -0.0376007 0 0 0
11.98 16.7233 0 -0.457074 1 0 0 0 1 0 0 0 1  0 0 -0.0371445 0 0 0
11.99 16.7233 0 -0.457454 1 0 0 0 1 0 0 0 1  0 0 -0.038172 0 0 0
12 16.7233 0 -0.45783 1 0 0 0 1 0 0 0 1  0 0 -0.0377181 0 0 0
12.01 16.7233 0 -0.458212 1 0 0 0 1 0 0 0 1  0 0 -0.0381954 0 0 0
12.02 16.7233 0 -0.458595 1 0 0 0 1 0 0 0 1  0 0 -0.0384204 0 0 0
12.03 16.7233 0 -0.458977 1 0 0 0 1 0 0 0 1  0 0 -0.0382954 0 0 0
12.04 16.7233 0 -0.459364 1 0 0 0 1 0 0 0 1  0 0 -0.0387817 0 0 0
12.05 16.7233 0 -0.45975 1 0 0 0 1 0 0 0 1  0 0 -0.038696 0 0 0
12.06 16.7233 0 -0.460138 1 0 0 0 1 0 0 0 1  0 0 -0.0388805 0 0 0
12.07 16.7233 0 -0.460528 1 0 0 0 1 0 0 0 1  0 0 -0.039047 0 0 0
12.08 16.7233 0 -0.460918 1 0 0 0 1 0 0 0 1  0 0 -0.039004 0 0 0
12.09 16.7233 0 -0.461309 1 0 0 0 1 0 0 0 1  0 0 -0.0392094 0 0 0
12.1 16.7233 0 -0.461699 1 0 0 0 1 0 0 0 1  0 0 -0.0389892 0 0 0
12.11 16.7233 0 -0.462092 1 0 0 0 1 0 0 0 1  0 0 -0.0393074 0 0 0
12.12 16.7233 0 -0.462483 1 0 0 0 1 0 0 0 1  0 0 -0.0390881 0 0 0
12.13 16.7233 0 -0.462875 1 0 0 0 1 0 0 0 1  0 0 -0.0391843 0 0 0
12.14 16.7233 0 -0.463266 1 0 0 0 1 0 0 0 1  0 0 -0.0391681 0 0 0
12.15 16.7233 0 -0.463657 1 0 0 0 1 0 0 0 1  0 0 -0.0390246 0 0 0
12.16 16.7233 0 -0.464048 1 0 0 0 1 0 0 0 1  0 0 -0.0390719 0 0 0
12.17 16.7233 0 -0.464438 1 0 0 0 1 0 0 0 1  0 0 -0.0389674 0 0 0
12.18 16.7233 0 -0.464826 1 0 0 0 1 0 0 0 1  0 0 -0.0388025 0 0 0
12.19 16.7233 0 -0.465214 1 0 0 0 1 0 0 0 1  0 0 -0.0387436 0 0 0
12.2 16.7233 0 -0.4656 1 0 0 0 1 0 0 0 1  0 0 -0.0385797 0 0 0
12.21 16.7233 0 -0.465986 1 0 0 0 1 0 0 0 1  0 0 -0.0384457 0 0 0
12.22 16.7233 0 -0.466369 1 0 0 0 1 0 0 0 1  0 0 -0.0383153 0 0 0
12.23 16.7233 0 -0.466752 1 0 0 0 1 0 0 0 1  0 0 -0.0382184 0 0 0
12.24 16.7233 0 -0.467134 1 0 0 0 1 0 0 0 1  0 0 -0.0381187 0 0 0
12.25 16.7233 0 -0.467504 1 0 0 0 1 0 0 0 1  0 0 -0.0366804 0 0 0
12.26 16.7233 0 -0.46789 1 0 0 0 1 0 0 0 1  0 0 -0.0386205 0 0 0
12.27 16.7233 0 -0.468257 1 0 0 0 1 0 0 0 1  0 0 -0.0366552 0 0 0
12.28 16.7233 0 -0.468636 1 0 0 0 1 0 0 0 1  0 0 -0.0376873 0 0 0
12.29 16.7233 0 -0.469004 1 0 0 0 1 0 0 0 1  0 0 -0.0367992 0 0 0
12.3 16.7233 0 -0.469381 1 0 0 0 1 0 0 0 1  0 0 -0.0376232 0 0 0
12.31 16.7233 0 -0.469749 1 0 0 0 1 0 0 0 1  0 0 -0.0367712 0 0 0
12.32 16.7233 0 -0.47012 1 0 0 0 1 0 0 0 1  0 0 -0.0370442 0 0 0
12.33 16.7233 0 -0.470485 1 0 0 0 1 0 0 0 1  0 0 -0.0363534 0 0 0
12.34 16.7233 0 -0.470852 1 0 0 0 1 0 0 0 1  0 0 -0.0366281 0 0 0
12.35 16.7233 0 -0.47123 1 0 0 0 1 0 0 0 1  0 0 -0.0380808 0 0 0
12.36 16.7233 0 -0.471574 1 0 0 0 1 0 0 0 1  0 0 -0.034096 0 0 0
12.37 16.7233 0 -0.471958 1 0 0 0 1 0 0 0 1  0 0 -0.0382823 0 0 0
12.38 16.7233 0 -0.472306 1 0 0 0 1 0 0 0 1  0 0 -0.0349035 0 0 0
12.39 16.7233 0 -0.472671 1 0 0 0 1 0 0 0 1  0 0 -0.0362476 0 0 0
12.4 16.7233 0 -0.473033 1 0 0 0 1 0 0 0 1  0 0 -0.0363204 0 0 0
12.41 16.7233 0 -0.473383 1 0 0 0 1 0 0 0 1  0 0 -0.0347471 0 0 0
12.42 16.7233 0 -0.473746 1 0 0 0 1 0 0 0 1  0 0 -0.0362844 0 0 0
12.43 16.7233 0 -0.474094 1 0 0 0 1 0 0 0 1  0 0 -0.0347118 0 0 0
12.44 16.7233 0 -0.474447 1 0 0 0 1 0 0 0 1  0 0 -0.0351532 0 0 0
12.45 16.7233 0 -0.474797 1 0 0 0 1 0 0 0 1  0 0 -0.0349968 0 0 0
12.46 16.7233 0 -0.475141 1 0 0 0 1 0 0 0 1  0 0 -0.034187 0 0 0
12.47 16.7233 0 -0.475488 1 0 0 0 1 0 0 0 1  0 0 -0.0346686 0 0 0
12.48 16.7233 0 -0.475828 1 0 0 0 1 0 0 0 1  0 0 -0.0338611 0 0 0
12.49 16.7233 0 -0.476168 1 0 0 0 1 0 0 0 1  0 0 -0.0338572 0 0 0
12.5 16.7233 0 -0.476506 1 0 0 0 1 0 0 0 1  0 0 -0.0336367 0 0 0
12.51 16.7233 0 -0.476839 1 0 0 0 1 0 0 0 1  0 0 -0.0331389 0 0 0
12.52 16.7233 0 -0.477171 1 0 0 0 1 0 0 0 1  0 0 -0.0331186 0 0 0
12.53 16.7233 0 -0.477498 1 0 0 0 1 0 0 0 1  0 0 -0.0326003 0 0 0
12.54 16.7233 0 -0.477824 1 0 0 0 1 0 0 0 1  0 0 -0.0323959 0 0 0
12.55 16.7233 0 -0.478146 1 0 0 0 1 0 0 0 1  0 0 -0.0320856 0 0 0
12.56 16.7233 0 -0.478464 1 0 0 0 1 0 0 0 1  0 0 -0.0315343 0 0 0
12.57 16.7233 0 -0.478779 1 0 0 0 1 0 0 0 1  0 0 -0.0313505 0 0 0
12.58 16.7233 0 -0.47909 1 0 0 0 1 0 0 0 1  0 0 -0.0309224 0 0 0
12.59 16.7233 0 -0.479397 1 0 0 0 1 0 0 0 1  0 0 -0.0305007 0 0 0
12.6 16.7233 0 -0.479701 1 0 0 0 1 0 0 0 1  0 0 -0.0302283 0 0 0
12.61 16.7233 0 -0.48 1 0 0 0 1 0 0 0 1  0 0 -0.029719 0 0 0
12.62 16.7233 0 -0.480296 1 0 0 0 1 0 0 0 1  0 0 -0.0293993 0 0 0
12.63 16.7233 0 -0.480588 1 0 0 0 1 0 0 0 1  0 0 -0.0289589 0 0 0
12.64 16.7233 0 -0.480875 1 0 0 0 1 0 0 0 1  0 0 -0.0285276 0 0 0
12.65 16.7233 0 -0.481159 1 0 0 0 1 0 0 0 1  0 0 -0.0282097 0 0 0
12.66 16.7233 0 -0.481438 1 0 0 0 1 0 0 0 1  0 0 -0.0276279 0 0 0
12.67 16.7233 0 -0.481713 1 0 0 0 1 0 0 0 1  0 0 -0.0273225 0 0 0
12.68 16.7233 0 -0.481983 1 0 0 0 1 0 0 0 1  0 0 -0.0267896 0 0 0
12.69 16.7233 0 -0.482249 1 0 0 0 1 0 0 0 1  0 0 -0.0263636 0 0 0
12.7 16.7233 0 -0.48251 1 0 0 0 1 0 0 0 1  0 0 -0.0259383 0 0 0
12.71 16.7233 0 -0.482767 1 0 0 0 1 0 0 0 1  0 0 -0.0254312 0 0 0
12.72 16.7233 0 -0.48302 1 0 0 0 1 0 0 0 1  0 0 -0.0250212 0 0 0
12.73 16.7233 0 -0.483267 1 0 0 0 1 0 0 0 1  0 0 -0.024527 0 0 0
12.74 16.7233 0 -0.48351 1 0 0 0 1 0 0 0 1  -0 -0 -0.0240696 0 0 0
12.75 16.7233 0 -0.483749 1 0 0 0 1 0 0 0 1  -0 -0 -0.0236075 0 0 0
12.76 16.7233 0 -0.483982 1 0 0 0 1 0 0 0 1  -0 -0 -0.0231146 0 0 0
12.77 16.7233 0 -0.484211 1 0 0 0 1 0 0 0 1  -0 -0 -0.0226463 0 0 0
12.78 16.7233 0 -0.48443 1 0 0 0 1 0 0 0 1  -0 -0 -0.021539 0 0 0
12.79 16.7233 0 -0.484652 1 0 0 0 1 0 0 0 1  -0 -0 -0.0219969 0 0 0
12.8 16.7233 0 -0.484861 1 0 0 0 1 0 0 0 1  -0 -0 -0.0206605 0 0 0
12.81 16.7233 0 -0.485071 1 0 0 0 1 0 0 0 1  -0 -0 -0.0207126 0 0 0
12.82 16.7233 0 -0.485274 1 0 0 0 1 0 0 0 1  -0 -0 -0.020161 0 0 0
12.83 16.7233 0 -0.485471 1 0 0 0 1 0 0 0 1  -0 -0 -0.0194825 0 0 0
12.84 16.7233 0 -0.485668 1 0 0 0 1 0 0 0 1  -0 -0 -0.019408 0 0 0
12.85 16.7233 0 -0.485856 1 0 0 0 1 0 0 0 1  -0 -0 -0.0186123 0 0 0
12.86 16.7233 0 -0.486042 1 0 0 0 1 0 0 0 1  -0 -0 -0.0183848 0 0 0
12.87 16.7233 0 -0.486223 1 0 0 0 1 0 0 0 1  -0 -0 -0.0179188 0 0 0
12.88 16.7233 0 -0.486399 1 0 0 0 1 0 0 0 1  -0 -0 -0.0173614 0 0 0
12.89 16.7233 0 -0.486573 1 0 0 0 1 0 0 0 1  -0 -0 -0.0171154 0 0 0
12.9 16.7233 0 -0.486737 1 0 0 0 1 0 0 0 1  -0 -0 -0.0161178 0 0 0
12.91 16.7233 0 -0.486902 1 0 0 0 1 0 0 0 1  -0 -0 -0.0162912 0 0 0
12.92 16.7233 0 -0.487059 1 0 0 0 1 0 0 0 1  -0 -0 -0.0154795 0 0 0
12.93 16.7233 0 -0.487215 1 0 0 0 1 0 0 0 1  -0 -0 -0.0154877 0 0 0
12.94 16.7233 0 -0.487366 1 0 0 0 1 0 0 0 1  -0 -0 -0.0148517 0 0 0
12.95 16.7233 0 -0.487514 1 0 0 0 1 0 0 0 1  -0 -0 -0.0146122 0 0 0
12.96 16.7233 0 -0.487659 1 0 0 0 1 0 0 0 1  -0 -0 -0.0142937 0 0 0
12.97 16.7233 0 -0.487799 1 0 0 0 1 0 0 0 1  -0 -0 -0.0138795 0 0 0
12.98 16.7233 0 -0.487937 1 0 0 0 1 0 0 0 1  -0 -0 -0.0135896 0 0 0
12.99 16.7233 0 -0.48807 1 0 0 0 1 0 0 0 1  -0 -0 -0.0130938 0 0 0
13 16.7233 0 -0.488199 1 0 0 0 1 0 0 0 1  -0 -0 -0.0127966 0 0 0
13.01 16.7233 0 -0.488322 1 0 0 0 1 0 0 0 1  -0 -0 -0.0120113 0 0 0
13.02 16.7233 0 -0.488445 1 0 0 0 1 0 0 0 1  -0 -0 -0.0120657 0 0 0
13.03 16.7233 0 -0.488559 1 0 0 0 1 0 0 0 1  -0 -0 -0.0112204 0 0 0
13.04 16.7233 0 -0.488672 1 0 0 0 1 0 0 0 1  -0 -0 -0.0110395 0 0 0
13.05 16.7233 0 -0.488788 1 0 0 0 1 0 0 0 1  -0 -0 -0.0116645 0 0 0
13.06 16.7233 0 -0.488887 1 0 0 0 1 0 0 0 1  -0 -0 -0.00968212 0 0 0
13.07 16.7233 0 -0.488998 1 0 0 0 1 0 0 0 1  -0 -0 -0.0108418 0 0 0
13.08 16.7233 0 -0.489093 1 0 0 0 1 0 0 0 1  -0 -0 -0.00948284 0 0 0
13.09 16.7233 0 -0.489189 1 0 0 0 1 0 0 0 1  -0 -0 -0.0092098 0 0 0
13.1 16.7233 0 -0.48928 1 0 0 0 1 0 0 0 1  -0 -0 -0.00890995 0 0 0
13.11 16.7233 0 -0.489364 1 0 0 0 1 0 0 0 1  -0 -0 -0.00826011 0 0 0
13.12 16.7233 0 -0.489447 1 0 0 0 1 0 0 0 1  -0 -0 -0.0080644 0 0 0
13.13 16.7233 0 -0.489524 1 0 0 0 1 0 0 0 1  -0 -0 -0.00751615 0 0 0
13.14 16.7233 0 -0.489598 1 0 0 0 1 0 0 0 1  -0 -0 -0.00714795 0 0 0
13.15 16.7233 0 -0.489668 1 0 0 0 1 0 0 0 1  -0 -0 -0.00679766 0 0 0
13.16 16.7233 0 -0.489733 1 0 0 0 1 0 0 0 1  -0 -0 -0.00630947 0 0 0
13.17 16.7233 0 -0.489797 1 0 0 0 1 0 0 0 1  -0 -0 -0.00622492 0 0 0
13.18 16.7233 0 -0.489854 1 0 0 0 1 0 0 0 1  -0 -0 -0.00551779 0 0 0
13.19 16.7233 0 -0.48991 1 0 0 0 1 0 0 0 1  -0 -0 -0.00539611 0 0 0
13.2 16.7233 0 -0.489961 1 0 0 0 1 0 0 0 1  -0 -0 -0.0049178 0 0 0
13.21 16.7233 0 -0.490008 1 0 0 0 1 0 0 0 1  -0 -0 -0.00452318 0 0 0
13.22 16.7233 0 -0.490052 1 0 0 0 1 0 0 0 1  -0 -0 -0.00426293 0 0 0
13.23 16.7233 0 -0.490092 1 0 0 0 1 0 0 0 1  -0 -0 -0.00377432 0 0 0
13.24 16.7233 0 -0.490129 1 0 0 0 1 0 0 0 1  -0 -0 -0.00350992 0 0 0
13.25 16.7233 0 -0.490162 1 0 0 0 1 0 0 0 1  -0 -0 -0.00309162 0 0 0
13.26 16.7233 0 -0.490191 1 0 0 0 1 0 0 0 1  -0 -0 -0.00275932 0 0 0
13.27 16.7233 0 -0.490217 1 0 0 0 1 0 0 0 1  -0 -0 -0.00242237 0 0 0
13.28 16.7233 0 -0.490239 1 0 0 0 1 0 0 0 1  -0 -0 -0.00204081 0 0 0
13.29 16.7233 0 -0.490258 1 0 0 0 1 0 0 0 1  -0 -0 -0.00173179 0 0 0
13.3 16.7233 0 -0.490274 1 0 0 0 1 0 0 0 1  -0 -0 -0.0013675 0 0 0
13.31 16.7233 0 -0.490286 1 0 0 0 1 0 0 0 1  -0 -0 -0.00103657 0 0 0
13.32 16.7233 0 -0.490295 1 0 0 0 1 0 0 0 1  -0 -0 -0.000709949 0 0 0
13.33 16.7233 0 -0.4903 1 0 0 0 1 0 0 0 1  -0 -0 -0.0003664 0 0 0
13.34 16.7233 0 -0.490302 1 0 0 0 1 0 0 0 1  -0 -0 -5.67466e-05 0 0 0
13.35 16.7233 0 -0.490301 1 0 0 0 1 0 0 0 1  0 0 0.000272533 0 0 0
